Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2026-02-13 13:13:00-05:00,685.260009765625,685.3599853515625,685.0,685.2999877929688,221056,0.0,0.0,0.0
2026-02-13 13:14:00-05:00,685.2822265625,685.4000244140625,685.2000122070312,685.27001953125,84669,0.0,0.0,0.0
2026-02-13 13:15:00-05:00,685.27001953125,685.5250244140625,684.97998046875,685.510009765625,129095,0.0,0.0,0.0
2026-02-13 13:16:00-05:00,685.52001953125,685.7000122070312,685.280029296875,685.6900024414062,79007,0.0,0.0,0.0
2026-02-13 13:17:00-05:00,685.7000122070312,685.72998046875,685.5599975585938,685.6799926757812,88896,0.0,0.0,0.0
2026-02-13 13:18:00-05:00,685.6799926757812,685.8099975585938,685.5800170898438,685.739990234375,78481,0.0,0.0,0.0
2026-02-13 13:19:00-05:00,685.72998046875,685.77001953125,685.0499877929688,685.3499755859375,219879,0.0,0.0,0.0
2026-02-13 13:20:00-05:00,685.3400268554688,685.739990234375,685.3099975585938,685.6649780273438,88790,0.0,0.0,0.0
2026-02-13 13:21:00-05:00,685.6799926757812,685.7249755859375,685.4500732421875,685.7000122070312,87944,0.0,0.0,0.0
2026-02-13 13:22:00-05:00,685.719970703125,686.0499877929688,685.6300048828125,686.0399169921875,97364,0.0,0.0,0.0
2026-02-13 13:23:00-05:00,686.0399780273438,686.260009765625,686.03662109375,686.2000122070312,121110,0.0,0.0,0.0
2026-02-13 13:24:00-05:00,686.2000122070312,686.2100219726562,685.8200073242188,685.9149780273438,68647,0.0,0.0,0.0
2026-02-13 13:25:00-05:00,685.9199829101562,685.9299926757812,685.4299926757812,685.489990234375,139441,0.0,0.0,0.0
2026-02-13 13:26:00-05:00,685.489990234375,685.52001953125,685.2050170898438,685.4600219726562,155723,0.0,0.0,0.0
2026-02-13 13:27:00-05:00,685.4500122070312,685.489990234375,685.340087890625,685.4000244140625,58795,0.0,0.0,0.0
2026-02-13 13:28:00-05:00,685.4000244140625,685.880126953125,685.4000244140625,685.8800048828125,94334,0.0,0.0,0.0
2026-02-13 13:29:00-05:00,685.8800048828125,686.1599731445312,684.9500122070312,685.3900146484375,723613,0.0,0.0,0.0
2026-02-13 13:30:00-05:00,685.3900146484375,685.52001953125,685.1099853515625,685.3699951171875,255587,0.0,0.0,0.0
2026-02-13 13:31:00-05:00,685.3800048828125,685.697998046875,685.3499755859375,685.6799926757812,107376,0.0,0.0,0.0
2026-02-13 13:32:00-05:00,685.6900024414062,685.6900024414062,685.4199829101562,685.5900268554688,64268,0.0,0.0,0.0
2026-02-13 13:33:00-05:00,685.5900268554688,685.8400268554688,685.5599975585938,685.8400268554688,82650,0.0,0.0,0.0
2026-02-13 13:34:00-05:00,685.8499755859375,685.8800048828125,685.72998046875,685.7899780273438,82591,0.0,0.0,0.0
2026-02-13 13:35:00-05:00,685.7899780273438,685.9199829101562,685.6599731445312,685.9099731445312,94082,0.0,0.0,0.0
2026-02-13 13:36:00-05:00,685.9249877929688,686.0599975585938,685.7999877929688,685.8920288085938,78664,0.0,0.0,0.0
2026-02-13 13:37:00-05:00,685.8900146484375,685.9000244140625,685.5,685.6099853515625,73104,0.0,0.0,0.0
2026-02-13 13:38:00-05:00,685.5999755859375,685.72998046875,685.2999877929688,685.72998046875,66756,0.0,0.0,0.0
2026-02-13 13:39:00-05:00,685.719970703125,685.85009765625,685.6699829101562,685.77001953125,61580,0.0,0.0,0.0
2026-02-13 13:40:00-05:00,685.760009765625,685.8300170898438,685.3599853515625,685.4400024414062,81742,0.0,0.0,0.0
2026-02-13 13:41:00-05:00,685.4099731445312,685.4749755859375,685.1900024414062,685.1900024414062,68172,0.0,0.0,0.0
2026-02-13 13:42:00-05:00,685.1900024414062,685.22998046875,684.8599853515625,684.965576171875,75056,0.0,0.0,0.0
2026-02-13 13:43:00-05:00,684.97998046875,685.1500244140625,684.9000244140625,685.1199951171875,79656,0.0,0.0,0.0
2026-02-13 13:44:00-05:00,685.1400146484375,685.1500244140625,684.8800048828125,684.97998046875,87278,0.0,0.0,0.0
2026-02-13 13:45:00-05:00,684.989990234375,685.3499755859375,684.97998046875,685.2650146484375,122956,0.0,0.0,0.0
2026-02-13 13:46:00-05:00,685.260009765625,685.6599731445312,685.2000122070312,685.5999755859375,102297,0.0,0.0,0.0
2026-02-13 13:47:00-05:00,685.5900268554688,685.6199951171875,685.4400024414062,685.60498046875,61186,0.0,0.0,0.0
2026-02-13 13:48:00-05:00,685.60302734375,685.7100219726562,685.4400024414062,685.489990234375,59540,0.0,0.0,0.0
2026-02-13 13:49:00-05:00,685.530029296875,685.530029296875,685.1599731445312,685.1799926757812,487689,0.0,0.0,0.0
2026-02-13 13:50:00-05:00,685.1900024414062,685.1900024414062,684.8399047851562,684.8900146484375,88320,0.0,0.0,0.0
2026-02-13 13:51:00-05:00,684.9099731445312,684.97998046875,684.72998046875,684.7899780273438,90023,0.0,0.0,0.0
2026-02-13 13:52:00-05:00,684.7750244140625,684.9000244140625,684.405029296875,684.4199829101562,151778,0.0,0.0,0.0
2026-02-13 13:53:00-05:00,684.4199829101562,684.989990234375,684.4199829101562,684.97998046875,235833,0.0,0.0,0.0
2026-02-13 13:54:00-05:00,684.989990234375,685.030029296875,684.8200073242188,684.885009765625,78214,0.0,0.0,0.0
2026-02-13 13:55:00-05:00,684.8599853515625,685.02001953125,684.7100219726562,684.969970703125,104268,0.0,0.0,0.0
2026-02-13 13:56:00-05:00,684.9600219726562,685.0499877929688,684.7899780273438,684.8099975585938,74373,0.0,0.0,0.0
2026-02-13 13:57:00-05:00,684.8200073242188,684.9949951171875,684.6799926757812,684.72998046875,98590,0.0,0.0,0.0
2026-02-13 13:58:00-05:00,684.72998046875,684.739990234375,684.3699951171875,684.4000244140625,104608,0.0,0.0,0.0
2026-02-13 13:59:00-05:00,684.4000244140625,684.77001953125,684.3800048828125,684.6599731445312,215003,0.0,0.0,0.0
2026-02-13 14:00:00-05:00,684.6699829101562,684.77001953125,684.4500122070312,684.719970703125,0,0.0,0.0,0.0
2026-02-13 14:01:00-05:00,684.719970703125,684.9699096679688,684.5499877929688,684.8599853515625,96762,0.0,0.0,0.0
2026-02-13 14:02:00-05:00,684.8400268554688,685.0399780273438,684.5,684.6099853515625,126739,0.0,0.0,0.0
2026-02-13 14:03:00-05:00,684.5999755859375,684.8599853515625,684.4400024414062,684.7050170898438,100712,0.0,0.0,0.0
2026-02-13 14:04:00-05:00,684.7100219726562,684.780029296875,684.469970703125,684.5098876953125,128932,0.0,0.0,0.0
2026-02-13 14:05:00-05:00,684.5050048828125,684.8800048828125,684.47998046875,684.8699951171875,136316,0.0,0.0,0.0
2026-02-13 14:06:00-05:00,684.8499755859375,684.989990234375,684.6900024414062,684.8400268554688,86230,0.0,0.0,0.0
2026-02-13 14:07:00-05:00,684.8499755859375,685.0399780273438,684.7899780273438,684.831298828125,105907,0.0,0.0,0.0
2026-02-13 14:08:00-05:00,684.8400268554688,684.8530883789062,684.6400146484375,684.8400268554688,213498,0.0,0.0,0.0
2026-02-13 14:09:00-05:00,684.8699951171875,685.1599731445312,684.8699951171875,685.0599975585938,96071,0.0,0.0,0.0
2026-02-13 14:10:00-05:00,685.0499877929688,685.2849731445312,684.9749755859375,685.0599975585938,109604,0.0,0.0,0.0
2026-02-13 14:11:00-05:00,685.0650024414062,685.1099853515625,684.8200073242188,685.010009765625,104469,0.0,0.0,0.0
2026-02-13 14:12:00-05:00,685.0098876953125,685.3499755859375,685.0,685.2899780273438,121331,0.0,0.0,0.0
2026-02-13 14:13:00-05:00,685.280029296875,685.280029296875,684.6500244140625,684.8801879882812,148834,0.0,0.0,0.0
2026-02-13 14:14:00-05:00,684.8800048828125,685.0499877929688,684.8599853515625,684.97998046875,105656,0.0,0.0,0.0
2026-02-13 14:15:00-05:00,685.010009765625,685.010009765625,685.010009765625,685.010009765625,0,0.0,0.0,0.0
