contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiration
SPY260220C00745000,2026-02-13 15:19:54+00:00,745.0,0.02,0.01,0.02,0.01,100.0,66.0,12123,0.20703917968749996,False,REGULAR,USD,call,2026-02-20
SPY260220C00750000,2026-02-13 17:57:46+00:00,750.0,0.01,0.01,0.02,0.0,0.0,284.0,7721,0.22071091796874998,False,REGULAR,USD,call,2026-02-20
SPY260220P00495000,2026-02-13 18:23:27+00:00,495.0,0.01,0.01,0.02,-0.02,-66.66667,25.0,2294,0.70312796875,False,REGULAR,USD,put,2026-02-20
SPY260220P00500000,2026-02-13 17:24:35+00:00,500.0,0.02,0.01,0.02,-0.02,-50.0,242.0,19042,0.6796907031250001,False,REGULAR,USD,put,2026-02-20
SPY260220P00505000,2026-02-12 21:06:16+00:00,505.0,0.03,0.01,0.02,0.0,0.0,10.0,6503,0.6640658593750002,False,REGULAR,USD,put,2026-02-20
SPY260220P00510000,2026-02-13 17:00:43+00:00,510.0,0.01,0.01,0.02,-0.03,-75.0,45.0,9779,0.64062859375,False,REGULAR,USD,put,2026-02-20
SPY260220P00515000,2026-02-12 19:04:09+00:00,515.0,0.03,0.01,0.02,0.0,0.0,1.0,3955,0.6250037500000001,False,REGULAR,USD,put,2026-02-20
SPY260220P00520000,2026-02-13 17:22:14+00:00,520.0,0.02,0.02,0.03,-0.030000001,-60.0,20.0,21815,0.6289099609375001,False,REGULAR,USD,put,2026-02-20
SPY260220P00525000,2026-02-13 17:44:47+00:00,525.0,0.02,0.02,0.03,-0.02,-50.0,12.0,155726,0.6093789062500001,False,REGULAR,USD,put,2026-02-20
SPY260220P00530000,2026-02-13 18:08:13+00:00,530.0,0.03,0.02,0.03,-0.03,-50.0,492.0,154971,0.5898478515625001,False,REGULAR,USD,put,2026-02-20
SPY260220P00535000,2026-02-13 18:18:54+00:00,535.0,0.03,0.03,0.04,-0.04,-57.142857,1051.0,1471,0.58789474609375,False,REGULAR,USD,put,2026-02-20
SPY260220P00540000,2026-02-13 15:25:41+00:00,540.0,0.05,0.03,0.04,-0.029999997,-37.499996,3.0,7108,0.5664105859375,False,REGULAR,USD,put,2026-02-20
SPY260220P00545000,2026-02-13 15:33:36+00:00,545.0,0.05,0.04,0.05,-0.029999997,-37.499996,5001.0,5406,0.56055126953125,False,REGULAR,USD,put,2026-02-20
SPY260220P00550000,2026-02-13 18:02:45+00:00,550.0,0.05,0.04,0.05,-0.040000003,-44.444447,322.0,35363,0.5410202148437502,False,REGULAR,USD,put,2026-02-20
SPY260220P00555000,2026-02-13 17:41:25+00:00,555.0,0.04,0.04,0.05,-0.050000004,-55.555557,62.0,4950,0.5195360546875,False,REGULAR,USD,put,2026-02-20
SPY260220P00560000,2026-02-13 15:30:21+00:00,560.0,0.08,0.05,0.06,-0.010000005,-11.111116,41.0,4248,0.5097705273437501,False,REGULAR,USD,put,2026-02-20
SPY260220P00565000,2026-02-13 15:30:21+00:00,565.0,0.07,0.06,0.07,-0.04,-36.363636,7.0,5137,0.5019581054687501,False,REGULAR,USD,put,2026-02-20
SPY260220P00570000,2026-02-13 18:24:43+00:00,570.0,0.05,0.06,0.07,-0.05,-50.0,182.0,6155,0.481450498046875,False,REGULAR,USD,put,2026-02-20
SPY260220P00575000,2026-02-13 17:57:00+00:00,575.0,0.06,0.07,0.08,-0.06,-50.0,138.0,80693,0.467778759765625,False,REGULAR,USD,put,2026-02-20
SPY260220P00580000,2026-02-13 18:24:18+00:00,580.0,0.06,0.07,0.08,-0.09,-59.999996,162.0,95444,0.44727115234375,False,REGULAR,USD,put,2026-02-20
SPY260220P00585000,2026-02-13 18:31:00+00:00,585.0,0.08,0.08,0.09,-0.060000002,-42.857143,71.0,18299,0.43164630859375,False,REGULAR,USD,put,2026-02-20
SPY260220P00590000,2026-02-13 18:23:33+00:00,590.0,0.08,0.08,0.09,-0.09,-52.941177,173.0,8202,0.411138701171875,False,REGULAR,USD,put,2026-02-20
SPY260220P00591000,2026-02-13 16:42:17+00:00,591.0,0.08,0.09,0.1,-0.08,-50.0,1.0,1089,0.41211525390625,False,REGULAR,USD,put,2026-02-20
SPY260220P00592000,2026-02-13 17:44:13+00:00,592.0,0.08,0.09,0.1,-0.08,-50.0,68.0,221,0.40820904296875,False,REGULAR,USD,put,2026-02-20
SPY260220P00593000,2026-02-13 17:45:51+00:00,593.0,0.09,0.09,0.1,-0.09,-49.999996,52.0,613,0.40430283203125,False,REGULAR,USD,put,2026-02-20
SPY260220P00594000,2026-02-13 18:15:50+00:00,594.0,0.09,0.09,0.1,-0.03999999,-30.769224,69.0,205,0.39942006835937505,False,REGULAR,USD,put,2026-02-20
SPY260220P00595000,2026-02-13 18:16:41+00:00,595.0,0.08,0.09,0.1,-0.11,-57.894737,16.0,9156,0.39551385742187506,False,REGULAR,USD,put,2026-02-20
SPY260220P00596000,2026-02-13 18:16:31+00:00,596.0,0.09,0.09,0.1,-0.099999994,-52.631573,95.0,360,0.39160764648437496,False,REGULAR,USD,put,2026-02-20
SPY260220P00597000,2026-02-13 18:16:57+00:00,597.0,0.09,0.1,0.11,-0.009999998,-9.999997,145.0,195,0.39160764648437496,False,REGULAR,USD,put,2026-02-20
SPY260220P00598000,2026-02-13 17:45:26+00:00,598.0,0.08,0.1,0.11,-0.08,-50.0,88.0,89,0.387701435546875,False,REGULAR,USD,put,2026-02-20
SPY260220P00599000,2026-02-12 20:55:36+00:00,599.0,0.14,0.09,0.1,-0.040000007,-22.222223,7.0,120,0.3789124609375,False,REGULAR,USD,put,2026-02-20
SPY260220P00600000,2026-02-13 18:44:23+00:00,600.0,0.1,0.1,0.11,-0.12,-54.545456,2687.0,28179,0.3789124609375,False,REGULAR,USD,put,2026-02-20
SPY260220P00601000,2026-02-13 16:59:17+00:00,601.0,0.09,0.1,0.11,-0.06999999,-43.749996,1789.0,276,0.37500625,False,REGULAR,USD,put,2026-02-20
SPY260220P00602000,2026-02-13 18:34:58+00:00,602.0,0.1,0.1,0.11,-0.029999994,-23.076918,225.0,12,0.3706117626953125,False,REGULAR,USD,put,2026-02-20
SPY260220P00603000,2026-02-13 18:10:33+00:00,603.0,0.1,0.1,0.11,-0.07,-41.17647,253.0,1456,0.366217275390625,False,REGULAR,USD,put,2026-02-20
SPY260220P00604000,2026-02-13 18:12:28+00:00,604.0,0.1,0.1,0.11,-0.07,-41.17647,19.0,302,0.362311064453125,False,REGULAR,USD,put,2026-02-20
SPY260220P00605000,2026-02-13 18:16:41+00:00,605.0,0.11,0.1,0.11,-0.120000005,-52.173912,250.0,33128,0.358404853515625,False,REGULAR,USD,put,2026-02-20
SPY260220P00606000,2026-02-13 15:47:37+00:00,606.0,0.16,0.11,0.12,-0.07000001,-30.434786,92.0,419,0.35742830078125,False,REGULAR,USD,put,2026-02-20
SPY260220P00607000,2026-02-13 17:15:29+00:00,607.0,0.1,0.12,0.13,-0.019999996,-16.666662,24.0,91,0.35742830078125,False,REGULAR,USD,put,2026-02-20
SPY260220P00608000,2026-02-13 18:41:49+00:00,608.0,0.12,0.12,0.13,-0.1,-45.454544,19.0,45,0.3530338134765625,False,REGULAR,USD,put,2026-02-20
SPY260220P00609000,2026-02-13 18:13:52+00:00,609.0,0.11,0.12,0.13,-0.11,-50.0,230.0,473,0.348639326171875,False,REGULAR,USD,put,2026-02-20
SPY260220P00610000,2026-02-13 18:39:24+00:00,610.0,0.13,0.12,0.13,-0.13,-52.0,353.0,43586,0.3442448388671875,False,REGULAR,USD,put,2026-02-20
SPY260220P00611000,2026-02-13 16:45:35+00:00,611.0,0.11,0.12,0.13,-0.16000001,-59.259262,208.0,304,0.3398503515625,False,REGULAR,USD,put,2026-02-20
SPY260220P00612000,2026-02-13 16:58:15+00:00,612.0,0.11,0.13,0.14,-0.11,-50.0,296.0,740,0.33887379882812496,False,REGULAR,USD,put,2026-02-20
SPY260220P00613000,2026-02-13 15:47:37+00:00,613.0,0.12,0.12,0.13,-0.12,-50.0,35.0,232,0.3315496533203125,False,REGULAR,USD,put,2026-02-20
SPY260220P00614000,2026-02-13 17:36:42+00:00,614.0,0.12,0.13,0.14,-0.16,-57.142857,32.0,218,0.3305731005859375,False,REGULAR,USD,put,2026-02-20
SPY260220P00615000,2026-02-13 18:22:05+00:00,615.0,0.13,0.13,0.14,-0.16,-55.172417,235.0,16839,0.32617861328125,False,REGULAR,USD,put,2026-02-20
SPY260220P00616000,2026-02-13 16:31:46+00:00,616.0,0.15,0.13,0.14,-0.08,-34.782608,84.0,584,0.32227240234374993,False,REGULAR,USD,put,2026-02-20
SPY260220P00617000,2026-02-13 14:48:58+00:00,617.0,0.24,0.13,0.14,-0.08,-25.0,21.0,216,0.317389638671875,False,REGULAR,USD,put,2026-02-20
SPY260220P00618000,2026-02-13 15:53:49+00:00,618.0,0.18,0.15,0.16,0.0,0.0,165.0,200,0.3193427441406249,False,REGULAR,USD,put,2026-02-20
SPY260220P00619000,2026-02-13 18:29:42+00:00,619.0,0.15,0.14,0.15,-0.16,-51.612904,101.0,1112,0.31201859863281245,False,REGULAR,USD,put,2026-02-20
SPY260220P00620000,2026-02-13 18:37:19+00:00,620.0,0.15,0.15,0.16,-0.18,-54.545452,2137.0,32573,0.31055376953124997,False,REGULAR,USD,put,2026-02-20
SPY260220P00621000,2026-02-13 15:32:05+00:00,621.0,0.2,0.15,0.16,-0.030000001,-13.043478,54.0,208,0.3061592822265625,False,REGULAR,USD,put,2026-02-20
SPY260220P00622000,2026-02-13 15:20:33+00:00,622.0,0.28,0.16,0.17,-0.050000012,-15.151518,153.0,2,0.3042061767578125,False,REGULAR,USD,put,2026-02-20
SPY260220P00623000,2026-02-13 16:00:59+00:00,623.0,0.19,0.16,0.17,0.00999999,5.55555,562.0,421,0.299811689453125,False,REGULAR,USD,put,2026-02-20
SPY260220P00624000,2026-02-13 16:54:43+00:00,624.0,0.15,0.16,0.17,-0.03999999,-21.052628,653.0,562,0.295905478515625,False,REGULAR,USD,put,2026-02-20
SPY260220P00625000,2026-02-13 18:37:33+00:00,625.0,0.17,0.17,0.18,-0.17999999,-51.428574,3151.0,27309,0.29395237304687494,False,REGULAR,USD,put,2026-02-20
SPY260220P00626000,2026-02-13 15:47:38+00:00,626.0,0.29,0.17,0.18,-0.15,-34.09091,186.0,385,0.2890696093749999,False,REGULAR,USD,put,2026-02-20
SPY260220P00627000,2026-02-13 15:35:11+00:00,627.0,0.25,0.19,0.2,-0.16,-39.02439,193.0,574,0.28955788574218744,False,REGULAR,USD,put,2026-02-20
SPY260220P00628000,2026-02-13 18:13:52+00:00,628.0,0.17,0.18,0.19,-0.06999999,-29.166664,1163.0,223,0.2827220166015625,False,REGULAR,USD,put,2026-02-20
SPY260220P00629000,2026-02-13 15:48:35+00:00,629.0,0.32,0.2,0.21,-0.120000005,-27.272728,434.0,1075,0.2827220166015625,False,REGULAR,USD,put,2026-02-20
SPY260220P00630000,2026-02-13 18:40:15+00:00,630.0,0.2,0.19,0.2,-0.24999999,-55.555553,1277.0,34323,0.2758861474609374,False,REGULAR,USD,put,2026-02-20
SPY260220P00631000,2026-02-13 16:27:07+00:00,631.0,0.25,0.2,0.21,-0.19,-43.18182,212.0,1683,0.273444765625,False,REGULAR,USD,put,2026-02-20
SPY260220P00632000,2026-02-13 14:48:57+00:00,632.0,0.42,0.21,0.22,-0.07000002,-14.285719,350.0,1108,0.2710033837890625,False,REGULAR,USD,put,2026-02-20
SPY260220P00633000,2026-02-13 17:05:15+00:00,633.0,0.2,0.2,0.21,-0.3,-60.000004,203.0,2531,0.264655791015625,False,REGULAR,USD,put,2026-02-20
SPY260220P00634000,2026-02-13 18:33:14+00:00,634.0,0.22,0.23,0.24,-0.29999998,-57.692307,388.0,2286,0.26563234375,False,REGULAR,USD,put,2026-02-20
SPY260220P00635000,2026-02-13 18:32:58+00:00,635.0,0.22,0.23,0.24,-0.32000002,-59.259262,2574.0,13614,0.26099371826171874,False,REGULAR,USD,put,2026-02-20
SPY260220P00636000,2026-02-13 18:13:52+00:00,636.0,0.22,0.24,0.25,-0.35,-61.40351,190.0,1362,0.25830819824218754,False,REGULAR,USD,put,2026-02-20
SPY260220P00637000,2026-02-13 16:10:06+00:00,637.0,0.29,0.26,0.27,-0.33,-53.225807,881.0,2161,0.256843369140625,False,REGULAR,USD,put,2026-02-20
SPY260220P00638000,2026-02-13 18:13:52+00:00,638.0,0.24,0.27,0.28,-0.34999996,-59.32203,768.0,3308,0.2536695727539063,False,REGULAR,USD,put,2026-02-20
SPY260220P00639000,2026-02-13 16:47:28+00:00,639.0,0.26,0.27,0.28,-0.40000004,-60.606064,183.0,4310,0.249030947265625,False,REGULAR,USD,put,2026-02-20
SPY260220P00640000,2026-02-13 18:43:39+00:00,640.0,0.3,0.29,0.3,-0.39,-59.09091,11927.0,39985,0.24732197998046873,False,REGULAR,USD,put,2026-02-20
SPY260220P00641000,2026-02-13 18:13:52+00:00,641.0,0.28,0.3,0.31,-0.45000002,-61.643833,1121.0,7728,0.24390404541015626,False,REGULAR,USD,put,2026-02-20
SPY260220P00642000,2026-02-13 18:42:36+00:00,642.0,0.32,0.31,0.32,-0.39,-54.92958,642.0,3270,0.24048611083984373,False,REGULAR,USD,put,2026-02-20
SPY260220P00643000,2026-02-13 18:13:52+00:00,643.0,0.31,0.33,0.34,-0.53,-63.095234,2296.0,5243,0.23828886718749998,False,REGULAR,USD,put,2026-02-20
SPY260220P00644000,2026-02-13 18:35:22+00:00,644.0,0.32,0.34,0.35,-0.53000003,-62.352943,703.0,11227,0.23462679443359374,False,REGULAR,USD,put,2026-02-20
SPY260220P00645000,2026-02-13 18:44:22+00:00,645.0,0.36,0.37,0.38,-0.52,-59.090908,3168.0,39387,0.233406103515625,False,REGULAR,USD,put,2026-02-20
SPY260220P00646000,2026-02-13 18:44:10+00:00,646.0,0.39,0.39,0.4,-0.53000003,-57.6087,1595.0,23510,0.23072058349609376,False,REGULAR,USD,put,2026-02-20
SPY260220P00647000,2026-02-13 18:13:52+00:00,647.0,0.4,0.4,0.41,-0.6,-60.000004,948.0,4225,0.2268143725585937,False,REGULAR,USD,put,2026-02-20
SPY260220P00648000,2026-02-13 18:29:33+00:00,648.0,0.39,0.44,0.45,-0.65,-62.500004,1095.0,17909,0.2260819580078125,False,REGULAR,USD,put,2026-02-20
SPY260220P00649000,2026-02-13 18:41:41+00:00,649.0,0.44,0.45,0.46,-0.66,-60.0,1375.0,18067,0.2219316088867187,False,REGULAR,USD,put,2026-02-20
SPY260220P00650000,2026-02-13 18:42:38+00:00,650.0,0.49,0.48,0.5,-0.65999997,-57.391304,18083.0,71303,0.22071091796874998,False,REGULAR,USD,put,2026-02-20
SPY260220P00651000,2026-02-13 18:37:12+00:00,651.0,0.47,0.52,0.53,-0.78,-62.4,704.0,11555,0.2181474670410156,False,REGULAR,USD,put,2026-02-20
SPY260220P00652000,2026-02-13 18:42:38+00:00,652.0,0.56,0.55,0.56,-0.72999996,-56.58914,16639.0,18866,0.21546194702148438,False,REGULAR,USD,put,2026-02-20
SPY260220P00653000,2026-02-13 18:37:50+00:00,653.0,0.55,0.58,0.59,-0.87999994,-61.53846,1172.0,25315,0.21265435791015624,False,REGULAR,USD,put,2026-02-20
SPY260220P00654000,2026-02-13 18:29:04+00:00,654.0,0.55,0.61,0.62,-1.04,-65.408806,1773.0,10360,0.20960263061523435,False,REGULAR,USD,put,2026-02-20
SPY260220P00655000,2026-02-13 18:44:22+00:00,655.0,0.66,0.65,0.67,-0.85999995,-56.57894,38518.0,62012,0.20801573242187496,False,REGULAR,USD,put,2026-02-20
SPY260220P00656000,2026-02-13 18:39:42+00:00,656.0,0.64,0.72,0.73,-1.0500001,-62.13018,1772.0,16151,0.20667297241210933,False,REGULAR,USD,put,2026-02-20
SPY260220P00657000,2026-02-13 18:35:40+00:00,657.0,0.71,0.78,0.79,-1.0,-58.47953,1783.0,25026,0.20508607421874997,False,REGULAR,USD,put,2026-02-20
SPY260220P00658000,2026-02-13 18:37:41+00:00,658.0,0.77,0.84,0.85,-1.0500001,-57.69231,18583.0,46674,0.20313296874999998,False,REGULAR,USD,put,2026-02-20
SPY260220P00659000,2026-02-13 18:44:22+00:00,659.0,0.87,0.89,0.9,-1.07,-55.15464,1316.0,24016,0.2004474487304687,False,REGULAR,USD,put,2026-02-20
SPY260220P00660000,2026-02-13 18:44:17+00:00,660.0,0.95,0.94,0.96,-1.0799999,-53.73134,20318.0,75254,0.19800606689453126,False,REGULAR,USD,put,2026-02-20
SPY260220P00661000,2026-02-13 18:27:33+00:00,661.0,1.01,1.02,1.04,-1.1200001,-52.582165,1321.0,22813,0.19641916870117188,False,REGULAR,USD,put,2026-02-20
SPY260220P00662000,2026-02-13 18:40:39+00:00,662.0,1.02,1.09,1.11,-1.26,-55.263157,1437.0,36120,0.1939777868652344,False,REGULAR,USD,put,2026-02-20
SPY260220P00663000,2026-02-13 18:44:16+00:00,663.0,1.18,1.16,1.17,-1.2300001,-51.03735,606.0,13856,0.19080399047851562,False,REGULAR,USD,put,2026-02-20
SPY260220P00664000,2026-02-13 18:35:23+00:00,664.0,1.15,1.27,1.28,-1.4499999,-55.769234,817.0,3369,0.18982743774414065,False,REGULAR,USD,put,2026-02-20
SPY260220P00665000,2026-02-13 18:42:40+00:00,665.0,1.38,1.35,1.37,-1.35,-49.45055,10197.0,45576,0.18744709045410157,False,REGULAR,USD,put,2026-02-20
SPY260220P00666000,2026-02-13 18:44:03+00:00,666.0,1.45,1.49,1.5,-1.5,-50.847458,1436.0,3723,0.186531572265625,False,REGULAR,USD,put,2026-02-20
SPY260220P00667000,2026-02-13 18:36:55+00:00,667.0,1.39,1.58,1.59,-1.66,-54.42623,999.0,15310,0.18354087951660153,False,REGULAR,USD,put,2026-02-20
SPY260220P00668000,2026-02-13 18:42:48+00:00,668.0,1.71,1.66,1.68,-1.6399999,-48.95522,649.0,5245,0.18030604858398439,False,REGULAR,USD,put,2026-02-20
SPY260220P00669000,2026-02-13 18:43:17+00:00,669.0,1.81,1.81,1.82,-1.6500001,-47.687866,1432.0,5003,0.17865811584472657,False,REGULAR,USD,put,2026-02-20
SPY260220P00670000,2026-02-13 18:45:01+00:00,670.0,1.95,1.92,1.94,-1.69,-46.42857,20337.0,79246,0.17591156127929689,False,REGULAR,USD,put,2026-02-20
SPY260220P00671000,2026-02-13 18:34:04+00:00,671.0,1.9,2.09,2.12,-2.02,-51.530613,1043.0,6355,0.17487397399902344,False,REGULAR,USD,put,2026-02-20
SPY260220P00672000,2026-02-13 18:40:11+00:00,672.0,2.06,2.27,2.29,-2.0300002,-49.633255,1547.0,8042,0.17310397216796874,False,REGULAR,USD,put,2026-02-20
SPY260220P00673000,2026-02-13 18:42:59+00:00,673.0,2.44,2.42,2.44,-1.9099998,-43.908043,1549.0,4407,0.17023534851074223,False,REGULAR,USD,put,2026-02-20
SPY260220P00674000,2026-02-13 18:42:18+00:00,674.0,2.57,2.57,2.6,-2.2500002,-46.680504,2128.0,5586,0.16730569030761722,False,REGULAR,USD,put,2026-02-20
SPY260220P00675000,2026-02-13 18:44:42+00:00,675.0,2.78,2.82,2.84,-2.0400002,-42.323654,23785.0,61716,0.16639017211914067,False,REGULAR,USD,put,2026-02-20
SPY260220P00676000,2026-02-13 18:42:17+00:00,676.0,2.95,2.95,2.96,-2.4799998,-45.67219,1444.0,3301,0.1615074084472656,False,REGULAR,USD,put,2026-02-20
SPY260220P00677000,2026-02-13 18:44:23+00:00,677.0,3.2,3.17,3.19,-2.2299998,-40.91743,2449.0,9188,0.1593711993408203,False,REGULAR,USD,put,2026-02-20
SPY260220P00678000,2026-02-13 18:43:40+00:00,678.0,3.47,3.45,3.48,-2.3300002,-40.172417,2639.0,12087,0.15845568115234376,False,REGULAR,USD,put,2026-02-20
SPY260220P00679000,2026-02-13 18:44:18+00:00,679.0,3.68,3.65,3.67,-2.4399998,-39.869278,2655.0,4045,0.15424429748535157,False,REGULAR,USD,put,2026-02-20
SPY260220P00680000,2026-02-13 18:44:43+00:00,680.0,3.97,3.96,3.98,-2.3500001,-37.242474,21004.0,40118,0.15277946838378909,False,REGULAR,USD,put,2026-02-20
SPY260220P00681000,2026-02-13 18:42:44+00:00,681.0,4.23,4.23,4.26,-2.5099998,-37.240353,3878.0,5832,0.14997187927246097,False,REGULAR,USD,put,2026-02-20
SPY260220P00682000,2026-02-13 18:42:42+00:00,682.0,4.55,4.5,4.52,-2.54,-35.825104,3194.0,5425,0.14609618560791016,False,REGULAR,USD,put,2026-02-20
SPY260220P00683000,2026-02-13 18:42:56+00:00,683.0,4.93,4.87,4.89,-2.5900002,-34.44149,3824.0,4728,0.14441773559570312,False,REGULAR,USD,put,2026-02-20
SPY260220P00684000,2026-02-13 18:44:45+00:00,684.0,5.25,5.24,5.26,-2.6599998,-33.62832,3281.0,4466,0.1420984228515625,False,REGULAR,USD,put,2026-02-20
SPY260220P00685000,2026-02-13 18:44:39+00:00,685.0,5.6,5.6,5.63,-2.7500005,-32.93414,7476.0,31435,0.13910773010253907,True,REGULAR,USD,put,2026-02-20
SPY260220P00686000,2026-02-13 18:44:27+00:00,686.0,6.0,5.98,6.01,-2.8199997,-31.972786,3566.0,3174,0.1356897955322266,True,REGULAR,USD,put,2026-02-20
SPY260220P00687000,2026-02-13 18:41:34+00:00,687.0,6.22,6.37,6.41,-3.3600001,-35.07307,1825.0,9902,0.1320277227783203,True,REGULAR,USD,put,2026-02-20
SPY260220P00688000,2026-02-13 18:44:03+00:00,688.0,6.77,6.79,6.91,-3.0300002,-30.91837,4921.0,6814,0.1300441000366211,True,REGULAR,USD,put,2026-02-20
SPY260220P00689000,2026-02-13 18:30:03+00:00,689.0,7.14,7.19,7.34,-3.3399997,-31.870228,387.0,5636,0.12543599182128906,True,REGULAR,USD,put,2026-02-20
SPY260220P00690000,2026-02-13 18:43:56+00:00,690.0,7.85,7.76,7.9,-3.06,-28.047663,4058.0,20670,0.12329978271484376,True,REGULAR,USD,put,2026-02-20
SPY260220P00691000,2026-02-13 18:03:09+00:00,691.0,8.83,8.34,8.51,-2.62,-22.882097,133.0,5479,0.12152978088378906,True,REGULAR,USD,put,2026-02-20
SPY260220P00692000,2026-02-13 18:37:10+00:00,692.0,8.4,8.92,9.13,-4.1000004,-32.800003,247.0,4585,0.11914943359374999,True,REGULAR,USD,put,2026-02-20
SPY260220P00693000,2026-02-13 18:22:32+00:00,693.0,9.1,9.48,9.73,-3.9699993,-30.3749,232.0,6243,0.11499908447265625,True,REGULAR,USD,put,2026-02-20
SPY260220P00694000,2026-02-13 18:35:06+00:00,694.0,9.67,10.07,10.29,-4.42,-31.369766,160.0,5189,0.10798011169433594,True,REGULAR,USD,put,2026-02-20
SPY260220P00695000,2026-02-13 18:43:54+00:00,695.0,10.81,10.79,11.03,-3.4399996,-24.140348,553.0,37822,0.1054776953125,True,REGULAR,USD,put,2026-02-20
SPY260220P00696000,2026-02-13 18:40:20+00:00,696.0,11.18,11.6,11.85,-4.12,-26.928104,107.0,3657,0.10474528076171874,True,REGULAR,USD,put,2026-02-20
SPY260220P00697000,2026-02-13 18:15:23+00:00,697.0,12.48,12.34,12.58,-3.630001,-22.532595,44.0,1947,0.09851975708007812,True,REGULAR,USD,put,2026-02-20
SPY260220P00698000,2026-02-13 18:02:13+00:00,698.0,13.55,13.23,13.48,-3.0199995,-18.225706,19.0,802,0.09888596435546876,True,REGULAR,USD,put,2026-02-20
SPY260220P00699000,2026-02-13 17:22:01+00:00,699.0,13.55,14.1,14.36,-3.9399996,-22.527157,17.0,2440,0.09693285888671876,True,REGULAR,USD,put,2026-02-20
SPY260220P00700000,2026-02-13 18:29:36+00:00,700.0,14.79,14.88,15.26,-3.6400003,-19.750408,2533.0,3800,0.09473561523437501,True,REGULAR,USD,put,2026-02-20
SPY260220P00701000,2026-02-13 16:12:18+00:00,701.0,17.95,16.05,16.27,-0.6099987,-3.286631,2.0,10,0.10035079345703124,True,REGULAR,USD,put,2026-02-20
SPY260220P00702000,2026-02-13 16:31:21+00:00,702.0,18.72,16.94,17.14,-0.8200016,-4.196528,32.0,10,0.0922942333984375,True,REGULAR,USD,put,2026-02-20
SPY260220P00703000,2026-02-13 15:05:03+00:00,703.0,22.48,17.91,18.14,4.1499996,22.640478,3.0,6,0.09668872070312501,True,REGULAR,USD,put,2026-02-20
SPY260220P00704000,2026-02-13 18:24:58+00:00,704.0,18.11,18.92,19.11,-1.2999992,-6.6975746,31.0,15,0.09668872070312501,True,REGULAR,USD,put,2026-02-20
SPY260220P00705000,2026-02-13 18:09:36+00:00,705.0,20.19,19.92,20.21,-3.8099995,-15.874997,24.0,86,0.11353425537109374,True,REGULAR,USD,put,2026-02-20
SPY260220P00706000,2026-02-12 20:51:39+00:00,706.0,24.04,19.58,22.39,0.30000114,1.2636948,2.0,14,0.18885088500976563,True,REGULAR,USD,put,2026-02-20
SPY260220P00707000,2026-02-13 16:09:36+00:00,707.0,23.12,21.82,22.0,-4.41,-16.018888,1.0,14,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00708000,2026-02-12 20:55:08+00:00,708.0,26.5,21.6,24.31,0.0,0.0,1302.0,0,0.19702951416015624,True,REGULAR,USD,put,2026-02-20
SPY260220P00709000,2026-02-13 17:23:03+00:00,709.0,23.21,22.71,25.37,-0.2800007,-1.1919996,1.0,0,0.20557435058593748,True,REGULAR,USD,put,2026-02-20
SPY260220P00710000,2026-02-13 14:31:39+00:00,710.0,24.32,24.8,24.98,-3.5300007,-12.675047,2.0,174,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00711000,2026-02-05 20:37:46+00:00,711.0,32.69,24.58,27.28,-0.8600006,-2.5633402,1.0,1,0.21277642700195312,True,REGULAR,USD,put,2026-02-20
SPY260220P00712000,2026-02-11 19:03:50+00:00,712.0,19.49,25.67,28.37,0.0,0.0,3.0,0,0.22278609252929685,True,REGULAR,USD,put,2026-02-20
SPY260220P00713000,2026-02-12 18:52:04+00:00,713.0,28.0,26.67,29.37,0.0,0.0,2.0,0,0.22840127075195313,True,REGULAR,USD,put,2026-02-20
SPY260220P00714000,2026-02-12 16:54:45+00:00,714.0,30.0,27.62,30.37,0.0,0.0,1.0,0,0.23395541442871093,True,REGULAR,USD,put,2026-02-20
SPY260220P00715000,2026-02-12 20:50:54+00:00,715.0,34.1,28.58,31.3,0.0,0.0,31.0,2,0.23596955444335935,True,REGULAR,USD,put,2026-02-20
SPY260220P00716000,2026-02-11 15:39:04+00:00,716.0,24.8,29.6,32.4,0.0,0.0,6.0,0,0.24652853088378907,True,REGULAR,USD,put,2026-02-20
SPY260220P00717000,2026-01-30 18:19:51+00:00,717.0,28.8,30.58,33.29,0.0,0.0,4.0,0,0.24634542724609376,True,REGULAR,USD,put,2026-02-20
SPY260220P00718000,2026-02-13 16:46:24+00:00,718.0,33.1,31.62,34.42,0.97999954,3.051057,3.0,0,0.2585523364257813,True,REGULAR,USD,put,2026-02-20
SPY260220P00719000,2026-02-03 14:34:21+00:00,719.0,23.25,32.62,35.41,0.0,0.0,1.0,0,0.26343510009765625,True,REGULAR,USD,put,2026-02-20
SPY260220P00720000,2026-02-12 21:14:29+00:00,720.0,37.83,33.63,35.97,0.0,0.0,811.0,20,0.2436599072265625,True,REGULAR,USD,put,2026-02-20
SPY260220P00723000,2026-01-30 21:00:00+00:00,723.0,30.94,36.61,39.31,0.0,0.0,4.0,0,0.2791820129394531,True,REGULAR,USD,put,2026-02-20
SPY260220P00725000,2026-02-12 21:14:29+00:00,725.0,42.81,38.61,41.38,0.0,0.0,573.0,8,0.29358616577148433,True,REGULAR,USD,put,2026-02-20
