contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiration
TSLA260220P00397500,2026-02-12 20:16:04+00:00,397.5,4.1,3.9,4.0,2.1799998,113.54166,520.0,909,0.4202938830566406,False,REGULAR,USD,put,2026-02-20
TSLA260220P00400000,2026-02-12 20:17:28+00:00,400.0,4.64,4.5,4.55,2.4499998,111.87214,6035.0,14863,0.41370215209960937,False,REGULAR,USD,put,2026-02-20
TSLA260220P00402500,2026-02-12 20:17:17+00:00,402.5,5.35,5.1,5.2,2.82,111.46245,1289.0,497,0.40869731933593745,False,REGULAR,USD,put,2026-02-20
TSLA260220P00405000,2026-02-12 20:17:17+00:00,405.0,6.06,5.75,5.8,3.11,105.42373,2640.0,4340,0.3983214465332031,False,REGULAR,USD,put,2026-02-20
TSLA260220P00407500,2026-02-12 20:16:25+00:00,407.5,6.8,6.6,6.7,3.5300002,107.95108,1123.0,311,0.3973448937988281,False,REGULAR,USD,put,2026-02-20
TSLA260220P00410000,2026-02-12 20:15:46+00:00,410.0,7.8,7.45,7.55,4.0,105.26315,7575.0,6836,0.39063109375,False,REGULAR,USD,put,2026-02-20
TSLA260220P00412500,2026-02-12 20:12:31+00:00,412.5,8.95,8.35,8.5,4.62,106.697464,1062.0,614,0.38440557006835935,False,REGULAR,USD,put,2026-02-20
TSLA260220P00415000,2026-02-12 20:19:09+00:00,415.0,9.54,9.5,9.65,4.59,92.72728,4140.0,3878,0.38220832641601554,False,REGULAR,USD,put,2026-02-20
TSLA260220P00417500,2026-02-12 20:17:36+00:00,417.5,11.08,10.6,10.75,5.4,95.07043,1746.0,1373,0.3742738354492187,True,REGULAR,USD,put,2026-02-20
TSLA260220P00420000,2026-02-12 20:17:51+00:00,420.0,12.35,12.0,12.15,5.9000006,91.47288,9727.0,9394,0.37402969726562496,True,REGULAR,USD,put,2026-02-20
TSLA260220P00422500,2026-02-12 19:58:25+00:00,422.5,13.75,13.45,13.6,6.38,86.56717,3108.0,1872,0.37183245361328127,True,REGULAR,USD,put,2026-02-20
TSLA260220P00425000,2026-02-12 20:18:18+00:00,425.0,15.0,14.95,15.1,6.5,76.47059,5609.0,4497,0.3675600354003906,True,REGULAR,USD,put,2026-02-20
TSLA260220P00427500,2026-02-12 20:09:52+00:00,427.5,17.15,16.5,16.75,7.6499996,80.526306,2398.0,1883,0.3654848608398438,True,REGULAR,USD,put,2026-02-20
TSLA260220P00430000,2026-02-12 20:18:08+00:00,430.0,18.49,18.4,18.6,7.76,72.3206,8268.0,6889,0.36817038085937503,True,REGULAR,USD,put,2026-02-20
TSLA260220P00432500,2026-02-12 19:58:28+00:00,432.5,20.45,20.1,20.35,8.650001,73.30509,1250.0,3295,0.36237209899902345,True,REGULAR,USD,put,2026-02-20
TSLA260220P00435000,2026-02-12 20:09:45+00:00,435.0,22.63,22.0,22.25,9.259999,69.25953,3089.0,4694,0.35950347534179683,True,REGULAR,USD,put,2026-02-20
TSLA260220P00437500,2026-02-12 20:15:50+00:00,437.5,24.59,23.95,24.2,9.59,63.933334,646.0,709,0.3548648498535155,True,REGULAR,USD,put,2026-02-20
TSLA260220P00440000,2026-02-12 20:06:40+00:00,440.0,25.25,26.0,26.4,8.59,51.560623,4155.0,6713,0.36084623535156246,True,REGULAR,USD,put,2026-02-20
TSLA260220P00442500,2026-02-12 17:24:50+00:00,442.5,25.92,28.05,28.5,7.17,38.24,1330.0,185,0.35718416259765623,True,REGULAR,USD,put,2026-02-20
TSLA260220P00445000,2026-02-12 20:11:45+00:00,445.0,31.18,30.15,30.6,10.91,53.823383,3260.0,3161,0.34839518798828123,True,REGULAR,USD,put,2026-02-20
TSLA260220P00447500,2026-02-12 17:25:49+00:00,447.5,30.04,32.45,33.0,7.9900017,36.235836,55.0,593,0.3601138208007812,True,REGULAR,USD,put,2026-02-20
TSLA260220P00450000,2026-02-12 20:17:59+00:00,450.0,35.06,34.6,34.95,10.940001,45.35655,1333.0,5973,0.3220282641601562,True,REGULAR,USD,put,2026-02-20
TSLA260220P00452500,2026-02-12 16:56:26+00:00,452.5,36.25,37.05,37.6,6.5699997,22.136118,33.0,177,0.3579165771484375,True,REGULAR,USD,put,2026-02-20
TSLA260220P00455000,2026-02-12 19:29:20+00:00,455.0,40.62,39.4,39.9,11.349998,38.7769,37.0,1047,0.3493717407226562,True,REGULAR,USD,put,2026-02-20
TSLA260220P00457500,2026-02-12 17:37:24+00:00,457.5,38.7,41.75,42.35,6.209999,19.11357,5.0,158,0.358404853515625,True,REGULAR,USD,put,2026-02-20
TSLA260220P00460000,2026-02-12 20:16:25+00:00,460.0,44.7,44.1,44.5,9.799999,28.080227,23.0,3771,0.2910227148437499,True,REGULAR,USD,put,2026-02-20
TSLA260220P00462500,2026-02-10 20:31:52+00:00,462.5,38.45,46.35,47.0,0.0,0.0,1.0,169,0.30371790039062496,True,REGULAR,USD,put,2026-02-20
TSLA260220P00465000,2026-02-12 17:46:43+00:00,465.0,47.5,48.7,49.3,8.040001,20.375067,82.0,930,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00470000,2026-02-12 19:43:47+00:00,470.0,53.75,53.6,54.1,11.77,28.03716,154.0,1829,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00475000,2026-02-12 19:37:11+00:00,475.0,59.05,58.6,59.2,10.099998,20.633297,10.0,1433,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00480000,2026-02-12 16:03:02+00:00,480.0,64.0,63.7,64.4,10.139999,18.826586,69.0,2646,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00485000,2026-02-12 18:36:12+00:00,485.0,67.95,68.45,69.6,5.3999977,8.63309,1.0,673,0.46094289062500005,True,REGULAR,USD,put,2026-02-20
TSLA260220P00490000,2026-02-12 20:16:42+00:00,490.0,75.19,73.2,74.75,8.889999,13.408747,838.0,111,0.5312546875,True,REGULAR,USD,put,2026-02-20
TSLA260220P00495000,2026-02-12 20:16:42+00:00,495.0,78.5,78.0,79.6,6.699997,9.331471,22.0,3,0.5117236328125,True,REGULAR,USD,put,2026-02-20
TSLA260220P00500000,2026-02-12 20:17:13+00:00,500.0,84.7,83.6,84.4,13.489998,18.943966,12548.0,1745,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00505000,2026-02-12 20:16:42+00:00,505.0,88.5,88.8,89.4,12.279999,16.111256,83.0,11,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00510000,2026-02-12 20:16:42+00:00,510.0,93.5,93.7,94.3,12.290001,15.133606,30.0,4,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00515000,2026-02-05 20:49:23+00:00,515.0,119.7,98.0,99.6,0.0,0.0,658.0,0,0.6093789062500001,True,REGULAR,USD,put,2026-02-20
TSLA260220P00520000,2026-02-12 20:16:42+00:00,520.0,103.5,103.75,104.4,12.290001,13.474401,60.0,8,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00525000,2026-02-12 20:14:18+00:00,525.0,108.95,108.7,109.25,9.899994,9.994946,11.0,1,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00530000,2026-02-12 20:16:42+00:00,530.0,113.75,113.7,114.25,-1.300003,-1.1299461,22.0,3,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00535000,2026-02-09 20:48:20+00:00,535.0,114.87,118.55,119.65,0.0,0.0,1.0,0,0.7221707470703125,True,REGULAR,USD,put,2026-02-20
TSLA260220P00540000,2026-02-12 20:14:18+00:00,540.0,123.9,123.7,124.2,-1.5800018,-1.2591662,7.0,1,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00545000,2026-02-12 20:14:18+00:00,545.0,128.9,128.75,129.35,-1.4300079,-1.0972208,15.0,2,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00550000,2026-02-12 20:16:42+00:00,550.0,133.8,133.6,134.1,12.57,10.36872,121.0,16,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00555000,2026-02-06 20:50:49+00:00,555.0,140.5,138.25,139.35,0.0,0.0,19.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00560000,2026-01-29 20:22:11+00:00,560.0,142.05,143.6,144.7,0.0,0.0,1676.0,0,0.852540537109375,True,REGULAR,USD,put,2026-02-20
TSLA260220P00565000,2026-01-29 20:22:11+00:00,565.0,146.6,148.2,149.35,0.0,0.0,660.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00570000,2026-01-29 20:22:11+00:00,570.0,154.05,153.6,154.7,0.0,0.0,516.0,0,0.8955088574218748,True,REGULAR,USD,put,2026-02-20
TSLA260220P00575000,2026-01-29 20:22:11+00:00,575.0,156.75,158.6,159.6,0.0,0.0,3992.0,0,0.868165380859375,True,REGULAR,USD,put,2026-02-20
TSLA260220P00580000,2026-02-12 20:14:18+00:00,580.0,163.9,163.5,164.1,4.149994,2.5978053,15.0,2,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00585000,2026-02-09 20:48:19+00:00,585.0,164.77,168.55,169.75,0.0,0.0,1.0,0,0.9775392871093751,True,REGULAR,USD,put,2026-02-20
TSLA260220P00590000,2026-01-16 15:59:23+00:00,590.0,153.4,173.6,174.7,0.0,0.0,1.0,0,0.9775392871093751,True,REGULAR,USD,put,2026-02-20
TSLA260220P00595000,2025-12-26 17:14:09+00:00,595.0,123.4,158.95,161.9,0.0,0.0,15.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00600000,2026-02-02 20:58:59+00:00,600.0,177.64,183.6,184.6,0.0,0.0,1.0,1,0.9648441015625,True,REGULAR,USD,put,2026-02-20
TSLA260220P00605000,2026-02-02 20:58:59+00:00,605.0,182.66,188.55,189.7,0.0,0.0,2.0,0,1.0361376318359379,True,REGULAR,USD,put,2026-02-20
TSLA260220P00610000,2026-01-23 14:41:17+00:00,610.0,165.0,193.55,194.7,0.0,0.0,1.0,0,1.0556687841796877,True,REGULAR,USD,put,2026-02-20
TSLA260220P00615000,2026-01-05 15:53:19+00:00,615.0,160.23,191.55,192.7,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00620000,2026-02-03 16:21:27+00:00,620.0,197.05,203.25,204.35,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00625000,2026-02-03 16:21:27+00:00,625.0,202.05,208.65,209.65,0.0,0.0,1.0,0,1.0859420703125,True,REGULAR,USD,put,2026-02-20
TSLA260220P00630000,2026-01-06 15:11:03+00:00,630.0,192.5,206.6,207.75,0.0,0.0,8.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00635000,2026-01-06 20:43:58+00:00,635.0,202.75,211.55,212.7,0.0,0.0,180.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00640000,2026-01-06 20:43:58+00:00,640.0,207.75,216.45,217.5,0.0,0.0,180.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00645000,2026-01-06 20:43:58+00:00,645.0,212.75,221.45,222.6,0.0,0.0,510.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00650000,2026-02-02 20:58:59+00:00,650.0,227.93,233.5,234.5,0.0,0.0,1.0,0,1.0546922265625,True,REGULAR,USD,put,2026-02-20
TSLA260220P00655000,2026-02-02 20:58:59+00:00,655.0,232.95,238.25,239.35,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00660000,2026-01-29 19:53:09+00:00,660.0,239.9,243.45,244.65,0.0,0.0,19.0,0,1.2089883300781248,True,REGULAR,USD,put,2026-02-20
TSLA260220P00665000,2026-01-16 20:56:58+00:00,665.0,229.16,248.45,249.55,0.0,0.0,2.0,0,1.154301103515625,True,REGULAR,USD,put,2026-02-20
TSLA260220P00670000,2025-12-24 16:59:21+00:00,670.0,189.39,234.05,237.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00675000,2025-12-24 16:59:32+00:00,675.0,194.22,239.55,242.1,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00680000,2025-12-30 17:09:39+00:00,680.0,218.18,244.05,247.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00685000,2025-12-24 16:59:54+00:00,685.0,203.95,249.05,252.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00690000,2025-12-31 16:24:22+00:00,690.0,236.34,254.6,256.85,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00700000,2026-02-04 15:30:38+00:00,700.0,283.3,283.6,284.65,0.0,0.0,1.0,0,1.3398470507812497,True,REGULAR,USD,put,2026-02-20
TSLA260220P00705000,2026-02-03 20:52:36+00:00,705.0,283.92,288.45,289.55,0.0,0.0,1.0,0,1.2773473632812498,True,REGULAR,USD,put,2026-02-20
TSLA260220P00710000,2025-11-03 17:35:31+00:00,710.0,247.6,272.1,274.5,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00720000,2025-11-10 15:23:09+00:00,720.0,279.8,281.75,284.35,0.0,0.0,21.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00730000,2025-11-13 20:36:13+00:00,730.0,327.04,292.05,294.5,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00740000,2025-11-07 18:04:46+00:00,740.0,314.01,302.0,304.25,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00750000,2025-12-30 19:42:43+00:00,750.0,292.49,314.7,316.7,0.0,0.0,5.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00760000,2025-11-10 15:23:09+00:00,760.0,318.8,321.75,324.25,0.0,0.0,23.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00770000,2025-12-18 17:39:27+00:00,770.0,281.58,334.5,337.25,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00780000,2025-11-06 17:46:55+00:00,780.0,337.85,342.05,344.5,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00790000,2025-11-06 18:21:36+00:00,790.0,347.3,352.05,354.5,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00800000,2025-11-06 18:40:19+00:00,800.0,353.15,361.95,364.4,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00830000,2025-10-06 14:13:10+00:00,830.0,390.15,421.95,429.3,0.0,0.0,8.0,0,3.20544632232666,True,REGULAR,USD,put,2026-02-20
TSLA260220P00840000,2025-10-06 14:13:10+00:00,840.0,399.95,431.95,439.45,0.0,0.0,11.0,0,3.248048754882812,True,REGULAR,USD,put,2026-02-20
TSLA260220P00860000,2025-11-07 16:03:39+00:00,860.0,430.85,422.05,424.5,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260220P00940000,2025-11-21 18:48:22+00:00,940.0,540.4,502.45,504.95,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
TSLA260320C00005000,2026-02-12 20:18:02+00:00,5.0,411.0,408.35,414.25,-9.0,-2.142857,5.0,264,7.332032084960938,True,REGULAR,USD,call,2026-03-20
TSLA260320C00010000,2026-01-06 17:44:28+00:00,10.0,420.7,410.35,416.0,0.0,0.0,8.0,1,12.181643011474609,True,REGULAR,USD,call,2026-03-20
TSLA260320C00015000,2026-01-02 15:35:38+00:00,15.0,432.5,411.95,414.75,0.0,0.0,58.0,22,13.17578301513672,True,REGULAR,USD,call,2026-03-20
TSLA260320C00020000,2026-02-12 15:09:03+00:00,20.0,406.41,400.4,405.9,-65.100006,-13.806706,10.0,1,7.902343872070313,True,REGULAR,USD,call,2026-03-20
TSLA260320C00025000,2025-12-22 20:18:27+00:00,25.0,463.4,408.15,411.45,0.0,0.0,2.0,2,11.365237271728516,True,REGULAR,USD,call,2026-03-20
TSLA260320C00030000,2026-01-20 15:08:27+00:00,30.0,394.8,382.8,389.1,0.0,0.0,53.0,96,3.529298051757812,True,REGULAR,USD,call,2026-03-20
TSLA260320C00040000,2026-01-05 16:25:38+00:00,40.0,414.43,380.5,385.95,0.0,0.0,7.0,17,5.574221782226562,True,REGULAR,USD,call,2026-03-20
TSLA260320C00050000,2026-01-20 20:16:46+00:00,50.0,370.08,363.35,369.1,0.0,0.0,1.0,346,3.0351586621093753,True,REGULAR,USD,call,2026-03-20
TSLA260320C00055000,2026-02-04 15:57:02+00:00,55.0,357.51,358.25,364.15,0.0,0.0,1.0,3,2.8779324926757814,True,REGULAR,USD,call,2026-03-20
TSLA260320C00060000,2025-12-08 19:25:19+00:00,60.0,377.6,373.2,376.8,0.0,0.0,7.0,3,6.129396869506835,True,REGULAR,USD,call,2026-03-20
TSLA260320C00075000,2025-12-30 19:54:10+00:00,75.0,383.53,358.3,361.85,0.0,0.0,2.0,4,5.32007170928955,True,REGULAR,USD,call,2026-03-20
TSLA260320C00080000,2026-01-12 15:41:27+00:00,80.0,368.91,340.85,346.1,0.0,0.0,1.0,6,3.819092249145508,True,REGULAR,USD,call,2026-03-20
TSLA260320C00100000,2026-02-12 15:32:14+00:00,100.0,329.8,314.0,319.45,5.23999,1.6144905,4.0,25,2.225102093505859,True,REGULAR,USD,call,2026-03-20
TSLA260320C00105000,2026-01-29 14:55:55+00:00,105.0,322.1,308.95,314.25,0.0,0.0,3.0,1,2.112309406738281,True,REGULAR,USD,call,2026-03-20
TSLA260320C00110000,2026-01-06 20:58:44+00:00,110.0,323.8,310.85,316.1,0.0,0.0,8.0,107,3.089601885375976,True,REGULAR,USD,call,2026-03-20
TSLA260320C00115000,2026-01-02 14:37:03+00:00,115.0,339.62,312.75,315.1,0.0,0.0,2.0,49,3.480470048828125,True,REGULAR,USD,call,2026-03-20
TSLA260320C00120000,2026-01-05 15:07:04+00:00,120.0,334.41,300.95,306.15,0.0,0.0,3.0,558,2.9049099642944336,True,REGULAR,USD,call,2026-03-20
TSLA260320C00125000,2026-02-06 19:44:19+00:00,125.0,289.9,289.1,294.3,0.0,0.0,1.0,125,1.8833013647460937,True,REGULAR,USD,call,2026-03-20
TSLA260320C00130000,2025-11-10 17:37:47+00:00,130.0,320.57,307.1,309.4,0.0,0.0,1.0,114,3.808350088500977,True,REGULAR,USD,call,2026-03-20
TSLA260320C00135000,2026-02-03 20:39:07+00:00,135.0,286.52,278.8,284.35,0.0,0.0,1.0,99,1.736329443359375,True,REGULAR,USD,call,2026-03-20
TSLA260320C00140000,2026-02-02 17:28:08+00:00,140.0,283.48,274.3,279.4,0.0,0.0,1.0,148,1.7509778076171876,True,REGULAR,USD,call,2026-03-20
TSLA260320C00145000,2025-12-22 19:32:06+00:00,145.0,350.48,289.05,291.1,0.0,0.0,1.0,131,3.292116027526855,True,REGULAR,USD,call,2026-03-20
TSLA260320C00150000,2026-02-02 18:15:11+00:00,150.0,276.8,264.15,269.2,0.0,0.0,1.0,486,1.607423837890625,True,REGULAR,USD,call,2026-03-20
TSLA260320C00155000,2026-01-16 19:00:42+00:00,155.0,286.14,259.25,264.7,0.0,0.0,1.0,129,1.6235370385742187,True,REGULAR,USD,call,2026-03-20
TSLA260320C00160000,2026-01-16 18:17:20+00:00,160.0,281.19,254.4,259.45,0.0,0.0,2.0,123,1.5654318603515622,True,REGULAR,USD,call,2026-03-20
TSLA260320C00165000,2026-02-11 15:20:40+00:00,165.0,258.02,249.35,254.55,0.0,0.0,1.0,178,1.5239281616210936,True,REGULAR,USD,call,2026-03-20
TSLA260320C00170000,2026-02-10 15:32:21+00:00,170.0,255.23,244.55,249.85,0.0,0.0,1.0,134,1.5224633251953121,True,REGULAR,USD,call,2026-03-20
TSLA260320C00175000,2026-01-02 15:39:08+00:00,175.0,273.42,252.9,254.75,0.0,0.0,1.0,507,2.4346352610778803,True,REGULAR,USD,call,2026-03-20
TSLA260320C00180000,2026-02-06 18:20:46+00:00,180.0,233.74,234.95,238.4,0.0,0.0,6.0,740,1.3408236083984373,True,REGULAR,USD,call,2026-03-20
TSLA260320C00185000,2026-01-20 16:20:12+00:00,185.0,242.15,229.9,233.1,0.0,0.0,1.0,299,1.2646521142578124,True,REGULAR,USD,call,2026-03-20
TSLA260320C00190000,2026-02-06 16:06:04+00:00,190.0,221.0,224.65,228.4,0.0,0.0,1.0,204,1.231937434082031,True,REGULAR,USD,call,2026-03-20
TSLA260320C00195000,2026-01-23 19:27:44+00:00,195.0,254.58,220.05,223.1,0.0,0.0,1.0,211,1.204837960205078,True,REGULAR,USD,call,2026-03-20
TSLA260320C00200000,2026-02-12 18:05:04+00:00,200.0,216.3,215.95,218.4,-9.459991,-4.190287,6.0,1502,1.267093508300781,True,REGULAR,USD,call,2026-03-20
TSLA260320C00210000,2026-02-12 16:36:06+00:00,210.0,211.07,205.75,209.7,-2.4399872,-1.1427976,1.0,233,1.2607458837890624,True,REGULAR,USD,call,2026-03-20
TSLA260320C00215000,2026-01-30 15:36:40+00:00,215.0,219.53,201.0,203.55,0.0,0.0,1.0,138,1.168461188964844,True,REGULAR,USD,call,2026-03-20
TSLA260320C00220000,2026-02-06 17:33:30+00:00,220.0,195.65,196.0,198.4,0.0,0.0,63.0,920,1.123051259765625,True,REGULAR,USD,call,2026-03-20
TSLA260320C00225000,2026-02-11 18:31:16+00:00,225.0,200.89,191.05,193.55,0.0,0.0,3.0,278,1.1005904345703126,True,REGULAR,USD,call,2026-03-20
TSLA260320C00230000,2026-02-11 18:54:51+00:00,230.0,196.84,186.45,188.5,0.0,0.0,1.0,403,1.086186209716797,True,REGULAR,USD,call,2026-03-20
TSLA260320C00235000,2026-02-02 20:35:48+00:00,235.0,189.67,181.4,183.4,0.0,0.0,4.0,338,1.0434618139648442,True,REGULAR,USD,call,2026-03-20
TSLA260320C00240000,2026-02-12 19:10:49+00:00,240.0,177.04,176.5,178.55,-10.210007,-5.452607,1.0,941,1.0234423828125,True,REGULAR,USD,call,2026-03-20
TSLA260320C00245000,2026-02-05 15:49:32+00:00,245.0,147.55,171.45,173.5,0.0,0.0,1.0,853,0.9852296398925782,True,REGULAR,USD,call,2026-03-20
TSLA260320C00250000,2026-02-12 19:10:49+00:00,250.0,167.12,166.55,168.55,-10.610001,-5.9697294,2.0,3391,0.9603275451660156,True,REGULAR,USD,call,2026-03-20
TSLA260320C00255000,2026-02-05 16:16:16+00:00,255.0,139.25,161.6,163.5,0.0,0.0,4.0,97,0.9283454431152343,True,REGULAR,USD,call,2026-03-20
TSLA260320C00260000,2026-02-12 19:23:40+00:00,260.0,157.56,156.65,158.55,-9.940002,-5.93433,2.0,872,0.9014902429199219,True,REGULAR,USD,call,2026-03-20
TSLA260320C00265000,2026-02-11 17:21:58+00:00,265.0,159.82,151.85,153.5,0.0,0.0,2.0,175,0.8771984936523438,True,REGULAR,USD,call,2026-03-20
TSLA260320C00270000,2026-02-12 16:51:36+00:00,270.0,150.4,147.0,148.55,-4.180008,-2.7041066,2.0,1144,0.8548598498535156,True,REGULAR,USD,call,2026-03-20
TSLA260320C00275000,2026-02-10 20:54:24+00:00,275.0,150.22,141.8,143.3,-3.2799988,-2.136807,1.0,164,0.805666005859375,True,REGULAR,USD,call,2026-03-20
TSLA260320C00280000,2026-02-12 16:35:24+00:00,280.0,141.63,137.05,138.55,-6.2099915,-4.2004814,1.0,1492,0.7963887548828125,True,REGULAR,USD,call,2026-03-20
TSLA260320C00285000,2026-02-06 18:49:31+00:00,285.0,130.07,132.25,133.55,0.0,0.0,1.0,197,0.7742942492675782,True,REGULAR,USD,call,2026-03-20
TSLA260320C00290000,2026-02-11 19:48:34+00:00,290.0,139.13,127.25,128.55,0.0,0.0,6.0,689,0.7448755981445312,True,REGULAR,USD,call,2026-03-20
TSLA260320C00295000,2026-02-09 18:37:37+00:00,295.0,126.29,122.5,124.0,0.0,0.0,5.0,142,0.7395045581054687,True,REGULAR,USD,call,2026-03-20
TSLA260320C00300000,2026-02-12 15:57:55+00:00,300.0,126.65,118.35,119.2,-1.2600021,-0.9850693,6.0,3039,0.7419459399414061,True,REGULAR,USD,call,2026-03-20
TSLA260320C00305000,2026-02-12 15:09:25+00:00,305.0,124.03,113.35,114.7,4.2299957,3.5308812,1.0,277,0.7258328198242188,True,REGULAR,USD,call,2026-03-20
TSLA260320C00310000,2026-02-11 15:41:12+00:00,310.0,115.92,108.35,109.55,0.0,0.0,4.0,789,0.6918976123046876,True,REGULAR,USD,call,2026-03-20
TSLA260320C00315000,2026-02-09 20:45:53+00:00,315.0,108.16,103.6,104.75,0.0,0.0,6.0,311,0.6738313867187502,True,REGULAR,USD,call,2026-03-20
TSLA260320C00320000,2026-02-12 19:11:29+00:00,320.0,98.24,99.05,99.7,-11.510002,-10.4874735,15.0,3396,0.6538120556640626,True,REGULAR,USD,call,2026-03-20
TSLA260320C00325000,2026-02-11 17:12:25+00:00,325.0,101.27,94.15,95.25,0.0,0.0,7.0,414,0.6389806610107422,True,REGULAR,USD,call,2026-03-20
TSLA260320C00330000,2026-02-12 18:13:07+00:00,330.0,89.95,89.7,90.0,-10.400002,-10.363729,18.0,1898,0.6156044299316408,True,REGULAR,USD,call,2026-03-20
TSLA260320C00335000,2026-02-12 18:05:00+00:00,335.0,84.6,85.2,86.05,-6.919998,-7.5611873,5.0,1642,0.6167030517578126,True,REGULAR,USD,call,2026-03-20
TSLA260320C00340000,2026-02-12 19:09:27+00:00,340.0,80.5,80.7,81.35,-17.699997,-18.024439,12.0,1408,0.6008340698242189,True,REGULAR,USD,call,2026-03-20
TSLA260320C00345000,2026-02-11 20:46:53+00:00,345.0,78.97,75.7,76.75,-7.1500015,-8.30237,1.0,657,0.5769085278320312,True,REGULAR,USD,call,2026-03-20
TSLA260320C00350000,2026-02-12 18:07:04+00:00,350.0,71.6,71.6,72.05,-9.900002,-12.147241,35.0,4253,0.5657392059326172,True,REGULAR,USD,call,2026-03-20
TSLA260320C00355000,2026-02-12 19:14:53+00:00,355.0,66.1,66.7,67.9,-9.900002,-13.026318,3.0,443,0.5489547058105471,True,REGULAR,USD,call,2026-03-20
TSLA260320C00360000,2026-02-12 15:42:14+00:00,360.0,63.06,62.95,63.55,-8.34,-11.680672,7.0,2740,0.5447433221435547,True,REGULAR,USD,call,2026-03-20
TSLA260320C00365000,2026-02-12 19:17:50+00:00,365.0,58.1,58.15,59.0,-9.5,-14.053255,23.0,477,0.5206957110595702,True,REGULAR,USD,call,2026-03-20
TSLA260320C00370000,2026-02-12 19:09:27+00:00,370.0,54.45,54.0,54.95,-8.130001,-12.991373,18.0,805,0.5109912182617188,True,REGULAR,USD,call,2026-03-20
TSLA260320C00375000,2026-02-12 19:11:28+00:00,375.0,49.75,50.2,51.1,-8.02,-13.882639,24.0,471,0.50586431640625,True,REGULAR,USD,call,2026-03-20
