contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiration
SPY260220P00725000,2026-02-11 15:27:23+00:00,725.0,41.6,39.07,42.53,6.0999985,17.183096,11.0,21,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00730000,2026-02-11 20:54:32+00:00,730.0,37.22,44.19,46.98,0.0,0.0,30.0,4,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00735000,2026-01-26 20:58:49+00:00,735.0,42.23,49.06,52.52,0.0,0.0,4.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00740000,2026-01-29 14:49:34+00:00,740.0,46.11,54.2,56.97,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00745000,2025-12-19 15:52:02+00:00,745.0,65.93,52.12,55.51,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00750000,2026-02-11 20:54:32+00:00,750.0,57.18,64.19,66.96,0.0,0.0,1320.0,70,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00755000,2026-02-06 19:33:02+00:00,755.0,65.79,69.19,71.98,0.0,0.0,1000.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00760000,2026-02-05 20:57:20+00:00,760.0,82.76,74.25,76.98,0.0,0.0,7.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00765000,2026-02-05 20:57:20+00:00,765.0,87.7,79.25,81.98,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00770000,2026-02-05 20:57:20+00:00,770.0,92.72,84.25,86.98,0.0,0.0,8.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00780000,2025-12-15 15:03:53+00:00,780.0,99.27,87.12,90.41,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00785000,2026-01-20 20:56:18+00:00,785.0,106.26,99.25,101.98,0.0,0.0,7.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00790000,2026-01-20 20:56:18+00:00,790.0,111.28,104.06,106.98,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00795000,2025-12-29 20:50:07+00:00,795.0,106.93,102.49,105.3,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260220P00800000,2026-01-02 19:57:16+00:00,800.0,114.96,106.28,109.08,0.0,0.0,14.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-02-20
SPY260320C00245000,2026-02-11 15:38:27+00:00,245.0,446.7,438.81,441.56,0.0,0.0,4.0,58,1.8054208947753905,True,REGULAR,USD,call,2026-03-20
SPY260320C00250000,2026-02-09 19:50:36+00:00,250.0,446.74,433.82,436.59,0.0,0.0,1.0,35,1.7744151904296874,True,REGULAR,USD,call,2026-03-20
SPY260320C00260000,2026-02-03 16:17:13+00:00,260.0,433.5,423.83,426.64,0.0,0.0,1.0,29,1.7136244787597654,True,REGULAR,USD,call,2026-03-20
SPY260320C00265000,2026-02-04 16:55:20+00:00,265.0,422.05,419.02,421.7,0.0,0.0,1.0,11,1.6938491870117187,True,REGULAR,USD,call,2026-03-20
SPY260320C00270000,2025-09-18 16:06:01+00:00,270.0,396.21,403.71,406.61,0.0,0.0,3.0,26,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-20
SPY260320C00275000,2025-12-16 18:39:23+00:00,275.0,403.22,416.21,419.02,0.0,0.0,2.0,10,2.0830126049804685,True,REGULAR,USD,call,2026-03-20
SPY260320C00285000,2025-06-16 13:31:34+00:00,285.0,321.9,348.43,351.93,0.0,0.0,2.0,2,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-20
SPY260320C00290000,2026-01-09 15:55:17+00:00,290.0,404.0,395.9,399.03,0.0,0.0,2.0,13,1.6984878356933595,True,REGULAR,USD,call,2026-03-20
SPY260320C00295000,2025-04-03 19:53:36+00:00,295.0,253.05,278.76,282.61,0.0,0.0,15.0,17,1.0000000000000003e-05,True,REGULAR,USD,call,2026-03-20
SPY260320C00300000,2026-02-10 20:24:12+00:00,300.0,394.83,384.06,386.8,0.0,0.0,1.0,77,1.4973169665527344,True,REGULAR,USD,call,2026-03-20
SPY260320C00305000,2026-01-16 15:26:03+00:00,305.0,388.95,379.18,381.92,0.0,0.0,7.0,8,1.4794947900390625,True,REGULAR,USD,call,2026-03-20
SPY260320C00310000,2025-12-31 19:12:19+00:00,310.0,378.75,381.15,384.5,0.0,0.0,1.0,1,1.8511359982299802,True,REGULAR,USD,call,2026-03-20
SPY260320C00315000,2026-02-09 18:01:25+00:00,315.0,381.06,369.35,372.13,0.0,0.0,8.0,34,1.4404324853515624,True,REGULAR,USD,call,2026-03-20
SPY260320C00320000,2025-12-30 20:51:09+00:00,320.0,370.64,371.47,374.28,0.0,0.0,2.0,36,1.789307694091797,True,REGULAR,USD,call,2026-03-20
SPY260320C00325000,2025-12-30 20:51:09+00:00,325.0,365.67,366.54,369.35,0.0,0.0,2.0,3,1.7610485580444335,True,REGULAR,USD,call,2026-03-20
SPY260320C00330000,2026-01-09 18:30:49+00:00,330.0,366.54,355.92,358.99,0.0,0.0,1.0,19,1.470095422973633,True,REGULAR,USD,call,2026-03-20
SPY260320C00335000,2025-12-26 14:56:32+00:00,335.0,359.1,356.48,359.29,0.0,0.0,5.0,2,1.6975112780761719,True,REGULAR,USD,call,2026-03-20
SPY260320C00340000,2025-12-19 20:25:46+00:00,340.0,344.41,351.48,354.29,0.0,0.0,11.0,26,1.6677262707519533,True,REGULAR,USD,call,2026-03-20
SPY260320C00345000,2026-02-04 15:53:13+00:00,345.0,345.62,339.45,342.16,0.0,0.0,7.0,39,1.2943150518798825,True,REGULAR,USD,call,2026-03-20
SPY260320C00350000,2026-01-21 19:27:41+00:00,350.0,334.8,334.5,337.31,0.0,0.0,4.0,465,1.276859084472656,True,REGULAR,USD,call,2026-03-20
SPY260320C00355000,2026-01-21 16:17:58+00:00,355.0,332.0,329.45,332.2,0.0,0.0,2.0,36,1.2481727044677733,True,REGULAR,USD,call,2026-03-20
SPY260320C00360000,2026-02-02 14:58:30+00:00,360.0,334.53,324.32,327.05,0.0,0.0,128.0,137,1.2161904425048828,True,REGULAR,USD,call,2026-03-20
SPY260320C00365000,2026-02-11 15:00:59+00:00,365.0,330.66,319.44,322.25,0.0,0.0,2.0,71,1.2032510540771484,True,REGULAR,USD,call,2026-03-20
SPY260320C00370000,2026-01-15 15:09:17+00:00,370.0,326.43,314.31,317.12,0.0,0.0,2.0,23,1.172733628540039,True,REGULAR,USD,call,2026-03-20
SPY260320C00375000,2026-02-09 15:34:00+00:00,375.0,319.65,309.47,312.2,0.0,0.0,3.0,61,1.157596985473633,True,REGULAR,USD,call,2026-03-20
SPY260320C00380000,2026-02-10 17:11:07+00:00,380.0,316.0,304.39,307.2,0.0,0.0,5.0,159,1.1331830450439455,True,REGULAR,USD,call,2026-03-20
SPY260320C00385000,2026-02-04 17:02:33+00:00,385.0,303.4,299.42,302.19,0.0,0.0,38.0,176,1.1120649865722658,True,REGULAR,USD,call,2026-03-20
SPY260320C00390000,2026-01-30 18:06:42+00:00,390.0,302.09,294.46,297.21,0.0,0.0,21.0,199,1.0921676251220702,True,REGULAR,USD,call,2026-03-20
SPY260320C00395000,2026-01-13 20:41:52+00:00,395.0,300.19,289.64,292.45,0.0,0.0,1.0,327,1.0824020489501953,True,REGULAR,USD,call,2026-03-20
SPY260320C00400000,2026-02-11 17:18:40+00:00,400.0,294.58,284.74,287.48,0.0,0.0,10.0,494,1.0645798724365236,True,REGULAR,USD,call,2026-03-20
SPY260320C00405000,2026-02-06 19:33:24+00:00,405.0,285.0,279.49,282.28,0.0,0.0,8.0,64,1.031743122558594,True,REGULAR,USD,call,2026-03-20
SPY260320C00410000,2026-01-14 19:54:20+00:00,410.0,281.55,274.7,277.48,0.0,0.0,10.0,25,1.0217944418334959,True,REGULAR,USD,call,2026-03-20
SPY260320C00415000,2026-02-03 20:35:55+00:00,415.0,275.94,269.53,272.34,0.0,0.0,2.0,11,0.9934082690429689,True,REGULAR,USD,call,2026-03-20
SPY260320C00420000,2026-02-06 19:29:59+00:00,420.0,271.38,264.57,267.38,0.0,0.0,4.0,110,0.9752199743652343,True,REGULAR,USD,call,2026-03-20
SPY260320C00425000,2026-02-02 20:54:58+00:00,425.0,273.2,259.8,262.61,0.0,0.0,33.0,128,0.9664309997558593,True,REGULAR,USD,call,2026-03-20
SPY260320C00430000,2026-02-05 14:42:44+00:00,430.0,254.37,254.62,257.43,0.0,0.0,1.0,72,0.9377447631835938,True,REGULAR,USD,call,2026-03-20
SPY260320C00435000,2025-12-31 21:01:03+00:00,435.0,251.25,257.76,260.57,0.0,0.0,5.0,53,1.2083169467163084,True,REGULAR,USD,call,2026-03-20
SPY260320C00440000,2026-01-30 15:22:44+00:00,440.0,255.5,244.77,247.58,0.0,0.0,1.0,119,0.9056405920410155,True,REGULAR,USD,call,2026-03-20
SPY260320C00445000,2026-01-26 16:15:51+00:00,445.0,250.81,239.96,242.67,0.0,0.0,1.0,133,0.89257919921875,True,REGULAR,USD,call,2026-03-20
SPY260320C00450000,2026-02-12 17:57:24+00:00,450.0,235.46,234.9,237.6,-1.2399902,-0.52386576,7.0,289,0.8703626245117188,True,REGULAR,USD,call,2026-03-20
SPY260320C00455000,2026-02-04 15:36:17+00:00,455.0,235.46,229.95,232.75,0.0,0.0,2.0,185,0.8555922644042968,True,REGULAR,USD,call,2026-03-20
SPY260320C00460000,2026-02-12 17:26:41+00:00,460.0,226.71,224.8,227.61,-7.5399933,-3.2187805,1.0,735,0.8304460314941406,True,REGULAR,USD,call,2026-03-20
SPY260320C00465000,2026-02-12 16:29:15+00:00,465.0,221.21,220.04,222.85,-5.549988,-2.4475162,1.0,117,0.8217791259765624,True,REGULAR,USD,call,2026-03-20
SPY260320C00470000,2026-02-10 20:54:08+00:00,470.0,224.48,214.99,217.71,0.0,0.0,7.0,393,0.7991963439941407,True,REGULAR,USD,call,2026-03-20
SPY260320C00475000,2026-02-10 14:36:39+00:00,475.0,221.87,209.91,212.69,0.0,0.0,8.0,86,0.7786887365722657,True,REGULAR,USD,call,2026-03-20
SPY260320C00480000,2026-02-11 17:21:39+00:00,480.0,214.53,204.94,207.74,0.0,0.0,4.0,250,0.7619652709960938,True,REGULAR,USD,call,2026-03-20
SPY260320C00485000,2026-02-05 19:03:36+00:00,485.0,196.69,200.09,202.82,0.0,0.0,30.0,75,0.748171463623047,True,REGULAR,USD,call,2026-03-20
SPY260320C00490000,2026-02-09 20:46:51+00:00,490.0,207.07,195.31,198.1,0.0,0.0,2.0,354,0.7393214544677733,True,REGULAR,USD,call,2026-03-20
SPY260320C00495000,2026-02-11 20:56:39+00:00,495.0,199.69,190.06,192.85,0.0,0.0,1.0,607,0.712039012451172,True,REGULAR,USD,call,2026-03-20
SPY260320C00500000,2026-02-12 17:19:38+00:00,500.0,186.1,185.32,188.05,-10.970001,-5.5665503,18.0,1402,0.7024565887451173,True,REGULAR,USD,call,2026-03-20
SPY260320C00505000,2026-02-06 19:37:48+00:00,505.0,186.7,180.39,183.15,0.0,0.0,3.0,345,0.6875031250000001,True,REGULAR,USD,call,2026-03-20
SPY260320C00510000,2026-02-12 17:41:00+00:00,510.0,177.63,175.46,178.21,-0.22000122,-0.12370043,1.0,324,0.6718782812500002,True,REGULAR,USD,call,2026-03-20
SPY260320C00515000,2026-02-10 16:11:42+00:00,515.0,182.35,170.32,173.13,0.0,0.0,1.0,339,0.6504551556396485,True,REGULAR,USD,call,2026-03-20
SPY260320C00520000,2026-02-12 17:56:35+00:00,520.0,165.94,165.39,168.1,-9.0,-5.144621,1.0,335,0.6335485864257813,True,REGULAR,USD,call,2026-03-20
SPY260320C00525000,2026-02-11 16:49:00+00:00,525.0,170.46,160.53,163.34,0.0,0.0,1.0,623,0.622074091796875,True,REGULAR,USD,call,2026-03-20
SPY260320C00530000,2026-02-12 17:35:28+00:00,530.0,157.38,155.43,158.17,-7.470001,-4.5313926,9.0,2186,0.6003457934570313,True,REGULAR,USD,call,2026-03-20
SPY260320C00535000,2026-02-12 16:05:46+00:00,535.0,156.47,150.49,153.24,-6.0399933,-3.7166903,1.0,2113,0.5850261224365234,True,REGULAR,USD,call,2026-03-20
SPY260320C00540000,2026-02-10 14:30:06+00:00,540.0,157.21,145.51,148.32,0.0,0.0,9.0,567,0.5692486923217773,True,REGULAR,USD,call,2026-03-20
SPY260320C00545000,2026-02-05 19:04:52+00:00,545.0,137.6,140.64,143.36,0.0,0.0,2.0,338,0.5545088494873047,True,REGULAR,USD,call,2026-03-20
SPY260320C00550000,2026-02-11 19:40:54+00:00,550.0,146.27,135.66,138.47,0.0,0.0,8.0,1024,0.5391281439208986,True,REGULAR,USD,call,2026-03-20
SPY260320C00555000,2026-02-06 16:30:15+00:00,555.0,135.22,130.92,133.7,0.0,0.0,1.0,233,0.5286302020263673,True,REGULAR,USD,call,2026-03-20
SPY260320C00560000,2026-02-12 17:25:35+00:00,560.0,127.52,125.89,128.57,-7.810005,-5.7710814,11.0,1708,0.5092822509765625,True,REGULAR,USD,call,2026-03-20
SPY260320C00565000,2026-02-12 18:14:45+00:00,565.0,121.46,120.99,123.65,-4.919998,-3.8930197,1.0,569,0.5274400283813477,True,REGULAR,USD,call,2026-03-20
SPY260320C00570000,2026-02-12 18:58:28+00:00,570.0,118.13,116.05,118.79,-10.07,-7.854914,4.0,2133,0.5128222546386718,True,REGULAR,USD,call,2026-03-20
SPY260320C00575000,2026-02-12 20:13:00+00:00,575.0,112.7,111.26,113.9,-8.93,-7.341939,40.0,1274,0.4973805145263672,True,REGULAR,USD,call,2026-03-20
SPY260320C00580000,2026-02-12 16:36:34+00:00,580.0,108.26,106.84,109.02,-10.339996,-8.718378,3.0,3020,0.48209136077880865,True,REGULAR,USD,call,2026-03-20
SPY260320C00585000,2026-02-12 17:14:45+00:00,585.0,102.5,101.36,104.17,-9.410004,-8.4085455,2.0,1731,0.4673210006713867,True,REGULAR,USD,call,2026-03-20
SPY260320C00590000,2026-02-12 18:21:46+00:00,590.0,96.64,96.47,99.21,-10.590004,-9.875971,32.0,3329,0.45013977600097654,True,REGULAR,USD,call,2026-03-20
SPY260320C00595000,2026-02-12 14:32:33+00:00,595.0,103.61,91.69,94.37,2.2799988,2.2500727,50.0,4427,0.43530838134765626,True,REGULAR,USD,call,2026-03-20
SPY260320C00600000,2026-02-12 16:26:21+00:00,600.0,88.81,86.88,89.55,-7.340004,-7.633909,18.0,5165,0.4206600903320313,True,REGULAR,USD,call,2026-03-20
SPY260320C00605000,2026-02-12 16:38:35+00:00,605.0,84.5,82.18,84.95,-7.7300034,-8.381225,11.0,1633,0.4099485275268554,True,REGULAR,USD,call,2026-03-20
SPY260320C00610000,2026-02-12 19:46:45+00:00,610.0,80.98,78.09,79.99,-8.729996,-9.731352,82.0,3442,0.39218747467041015,True,REGULAR,USD,call,2026-03-20
SPY260320C00611000,2026-02-06 20:21:30+00:00,611.0,83.37,77.42,79.17,0.0,0.0,2.0,2,0.39172971557617187,True,REGULAR,USD,call,2026-03-20
SPY260320C00615000,2026-02-12 18:52:15+00:00,615.0,74.31,73.72,74.17,-8.080002,-9.807017,5.0,2011,0.3588626126098633,True,REGULAR,USD,call,2026-03-20
SPY260320C00616000,2026-02-06 20:44:24+00:00,616.0,79.12,72.78,73.4,0.0,0.0,2.0,2,0.35938140625,True,REGULAR,USD,call,2026-03-20
SPY260320C00620000,2026-02-12 19:53:31+00:00,620.0,70.36,69.13,69.47,-4.3399963,-5.8099017,11.0,8963,0.3459232888793945,True,REGULAR,USD,call,2026-03-20
SPY260320C00623000,2026-02-06 16:22:02+00:00,623.0,69.95,66.11,66.73,0.0,0.0,1.0,1,0.339301040649414,True,REGULAR,USD,call,2026-03-20
SPY260320C00625000,2026-02-12 16:10:47+00:00,625.0,66.75,64.46,64.92,-5.080002,-7.072256,10.0,4012,0.33505913970947265,True,REGULAR,USD,call,2026-03-20
SPY260320C00627000,2026-02-06 14:56:02+00:00,627.0,63.71,62.43,63.0,0.0,0.0,1.0,1,0.3288641333007812,True,REGULAR,USD,call,2026-03-20
SPY260320C00630000,2026-02-12 19:52:26+00:00,630.0,61.09,59.84,60.26,-7.0700035,-10.372658,30.0,3655,0.321723091430664,True,REGULAR,USD,call,2026-03-20
SPY260320C00635000,2026-02-12 19:58:26+00:00,635.0,55.79,55.07,55.48,-6.169998,-9.9580345,3.0,1275,0.3060066958618164,True,REGULAR,USD,call,2026-03-20
SPY260320C00640000,2026-02-12 17:56:35+00:00,640.0,50.34,50.72,51.03,-7.450001,-12.891504,80.0,2831,0.29480685668945306,True,REGULAR,USD,call,2026-03-20
SPY260320C00645000,2026-02-12 16:07:49+00:00,645.0,48.91,46.28,46.57,-4.4399986,-8.322397,18.0,4029,0.28258468887329097,True,REGULAR,USD,call,2026-03-20
SPY260320C00646000,2026-02-11 18:42:32+00:00,646.0,52.11,45.21,45.69,0.0,0.0,57.0,57,0.2802196002197265,True,REGULAR,USD,call,2026-03-20
SPY260320C00650000,2026-02-12 19:19:31+00:00,650.0,42.45,41.93,42.19,-6.279999,-12.887336,53.0,17484,0.2706066592407227,True,REGULAR,USD,call,2026-03-20
SPY260320C00651000,2026-02-11 15:20:50+00:00,651.0,46.44,40.96,41.51,0.0,0.0,3.0,6,0.2707745042419434,True,REGULAR,USD,call,2026-03-20
SPY260320C00652000,2026-01-28 20:58:47+00:00,652.0,42.3,40.19,40.64,-9.75,-18.731989,1.0,3,0.26828734649658204,True,REGULAR,USD,call,2026-03-20
SPY260320C00653000,2026-02-12 15:20:29+00:00,653.0,46.19,39.31,39.67,-2.3700027,-4.8805656,1.0,3,0.2644116528320312,True,REGULAR,USD,call,2026-03-20
SPY260320C00654000,2026-02-06 14:42:40+00:00,654.0,39.44,38.46,38.82,0.0,0.0,3.0,6,0.2620923400878906,True,REGULAR,USD,call,2026-03-20
SPY260320C00655000,2026-02-12 19:45:21+00:00,655.0,38.49,37.58,37.86,-5.779999,-13.056243,58.0,3117,0.2582929396057129,True,REGULAR,USD,call,2026-03-20
SPY260320C00656000,2026-02-11 20:04:27+00:00,656.0,43.73,36.78,37.15,0.0,0.0,2.0,6,0.25775888732910157,True,REGULAR,USD,call,2026-03-20
SPY260320C00657000,2026-02-12 16:54:44+00:00,657.0,36.06,35.96,36.39,-2.8499985,-7.324591,1.0,0,0.2564771618652344,True,REGULAR,USD,call,2026-03-20
SPY260320C00658000,2026-02-11 16:37:46+00:00,658.0,41.3,35.08,35.57,0.0,0.0,10.0,22,0.2543714700317383,True,REGULAR,USD,call,2026-03-20
SPY260320C00659000,2026-02-12 15:57:53+00:00,659.0,38.07,34.16,34.56,-5.6500015,-12.92315,1.0,8,0.24976336181640624,True,REGULAR,USD,call,2026-03-20
SPY260320C00660000,2026-02-12 18:27:07+00:00,660.0,33.25,33.44,33.68,-6.470001,-16.289026,18.0,9568,0.24677266906738282,True,REGULAR,USD,call,2026-03-20
SPY260320C00661000,2026-02-06 20:51:59+00:00,661.0,39.4,32.6,32.98,0.0,0.0,6.0,2,0.24604025451660155,True,REGULAR,USD,call,2026-03-20
SPY260320C00662000,2026-02-11 15:21:01+00:00,662.0,36.45,31.87,32.3,0.0,0.0,6.0,12,0.24549094360351562,True,REGULAR,USD,call,2026-03-20
SPY260320C00663000,2026-02-11 14:47:00+00:00,663.0,39.75,31.02,31.45,0.0,0.0,5.0,8,0.2427138717651367,True,REGULAR,USD,call,2026-03-20
SPY260320C00664000,2026-02-12 18:28:29+00:00,664.0,29.51,30.27,30.61,-5.129999,-14.809467,5.0,8,0.24001309310913083,True,REGULAR,USD,call,2026-03-20
SPY260320C00665000,2026-02-12 19:45:21+00:00,665.0,30.09,29.47,29.66,-5.5600014,-15.596076,32.0,8847,0.23590851989746092,True,REGULAR,USD,call,2026-03-20
SPY260320C00666000,2026-02-12 15:55:19+00:00,666.0,32.33,28.51,28.87,-0.72999954,-2.208105,10.0,19,0.23371127624511717,True,REGULAR,USD,call,2026-03-20
SPY260320C00667000,2026-02-12 18:00:03+00:00,667.0,27.19,27.74,28.08,-2.6499996,-8.880696,2.0,1,0.231452998046875,True,REGULAR,USD,call,2026-03-20
SPY260320C00668000,2026-02-10 19:18:30+00:00,668.0,33.57,27.07,27.46,-0.29000092,-0.8564705,5.0,11,0.23120885986328127,True,REGULAR,USD,call,2026-03-20
SPY260320C00669000,2026-02-12 19:58:32+00:00,669.0,26.82,26.25,26.64,-6.709999,-20.011927,4.0,7,0.22844704666137694,True,REGULAR,USD,call,2026-03-20
SPY260320C00670000,2026-02-12 19:58:36+00:00,670.0,26.12,25.58,25.75,-5.3099995,-16.894684,96.0,20784,0.22476971527099604,True,REGULAR,USD,call,2026-03-20
SPY260320C00671000,2026-02-12 18:25:14+00:00,671.0,24.4,24.64,24.97,-6.09,-19.973763,3.0,17,0.22235885070800776,True,REGULAR,USD,call,2026-03-20
SPY260320C00672000,2026-02-12 17:11:47+00:00,672.0,24.05,24.07,24.3,-7.9000015,-24.726137,1.0,31,0.2211991943359375,True,REGULAR,USD,call,2026-03-20
SPY260320C00673000,2026-02-12 18:31:36+00:00,673.0,22.61,23.13,23.5,-8.019999,-26.183477,4.0,7,0.21839160522460935,True,REGULAR,USD,call,2026-03-20
SPY260320C00674000,2026-02-12 16:54:57+00:00,674.0,22.58,22.57,22.82,-8.52,-27.3955,1.0,24,0.21692677612304687,True,REGULAR,USD,call,2026-03-20
SPY260320C00675000,2026-02-12 19:50:09+00:00,675.0,22.74,21.74,21.92,-4.460001,-16.397062,106.0,7891,0.21280694427490232,True,REGULAR,USD,call,2026-03-20
SPY260320C00676000,2026-02-11 15:24:30+00:00,676.0,22.24,20.94,21.19,-2.2299995,-9.113198,2.0,56,0.21057918334960937,True,REGULAR,USD,call,2026-03-20
SPY260320C00677000,2026-02-12 19:20:10+00:00,677.0,20.85,20.37,20.6,-6.49,-23.738113,10.0,530,0.20992306198120114,True,REGULAR,USD,call,2026-03-20
SPY260320C00678000,2026-02-12 16:54:38+00:00,678.0,19.85,19.59,19.88,-7.5699997,-27.607586,8.0,278,0.20764952514648435,True,REGULAR,USD,call,2026-03-20
SPY260320C00679000,2026-02-12 15:47:28+00:00,679.0,22.6,18.9,19.12,-3.539999,-13.54246,21.0,842,0.204811418762207,True,REGULAR,USD,call,2026-03-20
SPY260320C00680000,2026-02-12 20:15:16+00:00,680.0,18.53,18.3,18.52,-4.4699993,-19.43478,474.0,13127,0.20374331420898437,True,REGULAR,USD,call,2026-03-20
SPY260320C00681000,2026-02-12 18:57:46+00:00,681.0,17.88,17.41,17.68,-5.210001,-22.563885,34.0,572,0.19979132736206057,True,REGULAR,USD,call,2026-03-20
SPY260320C00682000,2026-02-12 19:24:03+00:00,682.0,17.47,16.83,17.01,-4.1800003,-19.307161,70.0,941,0.19770089416503905,False,REGULAR,USD,call,2026-03-20
SPY260320C00683000,2026-02-12 20:13:26+00:00,683.0,16.41,16.23,16.28,-4.790001,-22.594343,314.0,618,0.1948322705078125,False,REGULAR,USD,call,2026-03-20
SPY260320C00684000,2026-02-12 20:17:02+00:00,684.0,15.66,15.52,15.57,-4.67,-22.97098,995.0,732,0.19208571594238283,False,REGULAR,USD,call,2026-03-20
SPY260320C00685000,2026-02-12 20:16:15+00:00,685.0,15.03,14.86,14.91,-4.420001,-22.72494,8799.0,33167,0.18979692047119145,False,REGULAR,USD,call,2026-03-20
SPY260320C00686000,2026-02-12 20:13:07+00:00,686.0,14.39,14.25,14.3,-4.8499994,-25.207897,860.0,811,0.18796588409423826,False,REGULAR,USD,call,2026-03-20
SPY260320C00687000,2026-02-12 20:15:32+00:00,687.0,13.83,13.7,13.75,-4.450001,-24.343548,495.0,785,0.1867146759033203,False,REGULAR,USD,call,2026-03-20
SPY260320C00688000,2026-02-12 19:57:34+00:00,688.0,13.41,13.03,13.09,-4.049999,-23.195873,303.0,1494,0.18405967315673827,False,REGULAR,USD,call,2026-03-20
SPY260320C00689000,2026-02-12 19:49:05+00:00,689.0,12.94,12.4,12.45,-3.2300005,-19.975267,510.0,1184,0.18151148086547853,False,REGULAR,USD,call,2026-03-20
SPY260320C00690000,2026-02-12 20:18:18+00:00,690.0,11.9,11.87,11.92,-3.79,-24.155514,2292.0,30223,0.18012294494628905,False,REGULAR,USD,call,2026-03-20
SPY260320C00691000,2026-02-12 20:03:00+00:00,691.0,11.57,11.23,11.28,-3.7400007,-24.428482,351.0,1501,0.17731535583496094,False,REGULAR,USD,call,2026-03-20
SPY260320C00692000,2026-02-12 20:13:38+00:00,692.0,10.83,10.62,10.66,-3.7200003,-25.567013,394.0,2061,0.17456880126953128,False,REGULAR,USD,call,2026-03-20
SPY260320C00693000,2026-02-12 20:18:18+00:00,693.0,10.19,10.12,10.17,-3.67,-26.479076,851.0,2593,0.1732412998962402,False,REGULAR,USD,call,2026-03-20
SPY260320C00694000,2026-02-12 20:16:55+00:00,694.0,9.62,9.54,9.59,-3.58,-27.121212,1539.0,1588,0.17069310760498052,False,REGULAR,USD,call,2026-03-20
SPY260320C00695000,2026-02-12 20:18:15+00:00,695.0,9.11,9.1,9.14,-3.3100004,-26.650566,2168.0,18017,0.1695487098693848,False,REGULAR,USD,call,2026-03-20
SPY260320C00696000,2026-02-12 20:18:41+00:00,696.0,8.56,8.5,8.54,-3.1899996,-27.148933,676.0,3163,0.16642068939208987,False,REGULAR,USD,call,2026-03-20
SPY260320C00697000,2026-02-12 19:58:25+00:00,697.0,8.3,7.99,8.03,-3.04,-26.80776,815.0,4062,0.16422344573974612,False,REGULAR,USD,call,2026-03-20
SPY260320C00698000,2026-02-12 20:13:26+00:00,698.0,7.66,7.55,7.6,-2.8400002,-27.047619,428.0,3106,0.16285016845703126,False,REGULAR,USD,call,2026-03-20
SPY260320C00699000,2026-02-12 20:11:49+00:00,699.0,7.15,7.07,7.11,-2.8700004,-28.642715,499.0,3007,0.16056137298583983,False,REGULAR,USD,call,2026-03-20
SPY260320C00700000,2026-02-12 20:18:51+00:00,700.0,6.6,6.63,6.67,-3.0099998,-31.321539,6819.0,35802,0.15871507797241213,False,REGULAR,USD,call,2026-03-20
SPY260320C00701000,2026-02-12 20:11:42+00:00,701.0,6.24,6.17,6.2,-2.7800007,-30.820404,278.0,2071,0.15628895477294924,False,REGULAR,USD,call,2026-03-20
SPY260320C00702000,2026-02-12 19:26:27+00:00,702.0,5.92,5.74,5.78,-2.4499998,-29.271206,1384.0,2591,0.15433584930419925,False,REGULAR,USD,call,2026-03-20
SPY260320C00703000,2026-02-12 20:11:56+00:00,703.0,5.44,5.39,5.42,-2.4,-30.612246,1056.0,1190,0.15299308929443362,False,REGULAR,USD,call,2026-03-20
SPY260320C00704000,2026-02-12 19:36:43+00:00,704.0,5.25,4.98,5.02,-2.3600001,-31.011827,635.0,814,0.15088739746093754,False,REGULAR,USD,call,2026-03-20
SPY260320C00705000,2026-02-12 20:17:06+00:00,705.0,4.69,4.63,4.66,-2.31,-33.0,2199.0,13574,0.14914791290283202,False,REGULAR,USD,call,2026-03-20
SPY260320C00706000,2026-02-12 20:12:20+00:00,706.0,4.35,4.28,4.32,-2.27,-34.29003,694.0,1792,0.147469462890625,False,REGULAR,USD,call,2026-03-20
